,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,758.8369999999995,r,-0.209494,1.422578,0,0.14726362983259972,1
1,758.8446999999942,g,-2.221948,1.921935,0,1.1560994518545111,1
2,758.8522999999986,i,-0.620311,1.788586,0,0.3468164237000625,1
3,758.8631999999998,z,-0.016038,2.227433,0,0.007200216572170745,1
4,758.8741999999984,Y,1.376702,4.948061,0,0.27823060386684806,1
5,762.816899999998,r,-0.965766,1.018678,0,0.9480581695098942,1
6,762.8245999999999,g,0.536914,0.960324,0,0.5590967215231526,1
7,762.8321999999971,i,3.524118,1.543357,0,2.283410772750569,1
8,762.8430999999982,z,3.166674,2.262523,0,1.399620688938853,1
9,762.8540999999968,Y,5.546308,5.456077,0,1.0165377064876469,1
10,773.8753999999972,r,0.012588,0.961217,0,0.013095898220693142,1
11,773.8830999999991,g,-0.594176,0.960723,0,0.6184675499597699,1
12,773.8906999999963,i,0.616289,1.528404,0,0.4032238858312331,1
13,773.9015999999974,z,-0.748166,2.321648,0,0.3222564316382156,1
14,773.912599999996,Y,-7.885457,5.811032,0,1.3569804812639132,1
15,776.7799999999988,r,1.84442,1.685753,0,1.0941223299024234,1
16,776.787599999996,g,-0.57709,2.235058,0,0.2581991160855781,1
17,776.7951999999932,i,1.982355,1.857057,0,1.06747127309501,1
18,776.8061999999991,z,0.743862,2.249709,0,0.33064809715389853,1
19,776.8170999999929,Y,8.6975,4.99301,0,1.7419352254451723,1
20,787.8462,r,1.714743,2.036498,0,0.842005737300012,1
21,787.8537999999971,g,0.245838,2.925258,0,0.08403976674877908,1
22,787.8613999999943,i,1.727436,2.409372,0,0.716965250696032,1
23,787.8723999999929,z,-0.583797,3.088722,0,0.18900924071509187,1
24,787.883299999994,Y,-1.62861,7.182387,0,0.2267505217972799,1
25,790.7435999999943,r,-0.98901,1.552593,0,0.637005319488108,1
26,790.7511999999988,g,-0.182087,1.513199,0,0.12033248766355252,1
27,790.758799999996,i,3.949224,2.304061,0,1.7140275365973385,1
28,790.7697999999946,z,-3.339643,3.373717,0,0.9899001605647421,1
29,790.7806999999957,Y,-6.597076,8.099419,0,0.8145122508170032,1
30,793.7346999999936,r,-1.007337,1.34432,0,0.749328284932159,1
31,793.7422999999981,g,1.593127,1.304591,0,1.2211696999289432,1
32,793.7498999999953,i,-1.133673,2.004214,0,0.5656446866452384,1
33,793.7607999999964,z,-0.5509,2.956334,0,0.18634565647859813,1
34,793.771799999995,Y,5.420507,7.093703,0,0.7641293975797971,1
35,798.8817999999956,u,1.651459,2.81511,0,0.5866410193562597,1
36,799.7805999999982,u,0.909704,2.990299,0,0.3042184075906791,1
37,800.796699999999,u,-4.736982,2.871995,0,1.6493698631090932,1
38,803.7810999999929,r,1.016351,0.972555,0,1.0450319005094828,1
39,803.7886999999973,g,-0.521781,1.030533,0,0.5063214860659485,1
40,803.7963999999993,i,0.20787,1.401887,0,0.14827871290624706,1
41,803.8072999999931,z,-0.758488,2.046125,0,0.3706948500213819,1
42,803.818299999999,Y,-3.147951,5.004731,0,0.6289950448885265,1
43,817.6810999999943,r,-0.561601,1.527036,0,0.36777194512768524,1
44,817.6886999999988,g,-0.908269,1.472204,0,0.6169450701125659,1
45,817.6963999999934,i,0.236851,2.298354,0,0.10305244535872195,1
46,817.7072999999946,z,-0.324089,3.371245,0,0.0961333275985578,1
47,817.7182999999932,Y,1.373406,8.06165,0,0.17036289097145124,1
48,820.689999999995,r,-1.110008,1.521119,0,0.7297312044619784,1
49,820.6975999999995,g,-0.740995,1.494453,0,0.49583024691977595,1
50,820.7051999999967,i,2.228969,2.302614,0,0.9680167844024227,1
51,820.7161999999953,z,1.543415,3.412905,0,0.4522291127353384,1
52,820.7270999999964,Y,-9.32709,8.268429,0,1.1280365351144699,1
53,832.6692999999941,r,-1.764792,0.966969,0,1.8250760882717025,1
54,832.6768999999986,g,0.791359,1.092655,0,0.7242533095990958,1
55,832.6844999999958,i,0.304876,1.318571,0,0.23121697656023074,1
56,832.6954999999944,z,-2.516203,1.861927,0,1.3513972352299526,1
57,832.7063999999955,Y,1.924178,4.5315,0,0.42462275184817383,1
58,844.6733999999997,r,2.50615,1.972568,0,1.2705011943821454,1
59,844.6810999999943,g,1.678839,2.535734,0,0.6620722047344082,1
60,844.6886999999988,i,1.245688,2.643853,0,0.4711638657671209,1
61,844.6995999999999,z,4.559903,3.414021,0,1.335639997527842,1
62,844.7105999999985,Y,13.639009,7.821848,0,1.7437067301742504,1
63,848.6587999999974,r,2.330662,0.772936,0,3.0153363279754077,1
64,848.6663999999946,g,-0.744784,0.744937,0,0.9997946135042293,1
65,848.6739999999991,i,5.180552,1.230817,0,4.2090351368237515,1
66,848.6848999999929,z,11.227619,1.881033,1,5.968858068944033,1
67,848.6958999999988,Y,17.703508,4.682151,0,3.7810630199666773,1
68,851.6570999999967,r,1.381387,0.810125,0,1.7051529085017743,1
69,851.6646999999939,g,0.781183,0.793437,0,0.9845557996413073,1
70,851.6722999999984,i,2.057874,1.289962,0,1.5952981560697137,1
71,851.683299999997,z,9.696621,1.975027,1,4.909614400208199,1
72,851.6941999999981,Y,13.616453,4.922334,0,2.766259461466857,1
73,853.6574999999939,u,0.562747,2.533878,0,0.22208922450094282,1
74,854.6557999999932,u,1.613579,2.911891,0,0.5541344095640943,1
