,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,0.0,r,2.854977,1.365678,0,2.0905198736451784,1
1,0.007599999997182749,g,1.258816,1.16476,0,1.0807513994299254,1
2,0.015200000001641456,i,0.29976,1.771819,0,0.16918206656549006,1
3,0.026099999995494727,z,4.55469,2.611325,0,1.7442064852134453,1
4,0.0371000000013737,Y,0.86704,5.38317,0,0.16106494871980637,1
5,3.034800000001269,r,-0.045627,2.45437,0,0.018590106626140315,1
6,3.0423999999984517,g,0.977872,3.548936,0,0.2755394856373854,1
7,3.0499999999956344,i,1.128512,2.291536,0,0.4924696797257386,1
8,3.0610000000015134,z,3.581197,2.524041,0,1.41883471781956,1
9,3.0718999999953667,Y,-3.494566,5.394733,0,0.6477736710973463,1
10,19.953499999995984,u,5.796759,1.870322,0,3.09933744029103,1
11,20.93359999999666,u,3.415616,2.495489,0,1.3687161113513222,1
12,21.931700000001,u,3.815591,1.974628,0,1.9323087690440932,1
13,22.92729999999574,u,1.280589,2.488122,0,0.5146809521398066,1
14,23.92280000000028,u,6.613581,2.921432,0,2.2638148004129484,1
15,24.94539999999688,u,2.287321,2.740519,0,0.8346305936941142,1
16,27.989999999997963,r,4.523592,0.932648,1,4.8502671961983514,1
17,27.997599999995145,g,5.671587,0.94767,0,5.984770014878596,1
18,28.005299999997078,i,3.846324,1.518976,0,2.5321822069604787,1
19,28.016199999998207,z,6.184177,2.166662,0,2.854241686059016,1
20,28.02719999999681,Y,12.741188,5.556555,0,2.2930013290609015,1
21,43.925100000000384,r,3.516031,0.861882,0,4.079480717778072,1
22,43.93269999999757,g,2.874331,0.836468,0,3.4362713217959326,1
23,43.94029999999475,i,1.772045,1.331704,0,1.3306598162955132,1
24,43.95130000000063,z,1.128674,2.174525,0,0.5190439291339488,1
25,43.96220000000176,Y,4.604962,6.084161,0,0.7568770780391907,1
26,52.85869999999704,u,-0.007615,2.617742,0,0.002908995615305099,1
27,55.82800000000134,r,3.315809,1.233489,0,2.688154495094808,1
28,55.835800000000745,g,2.527468,1.351254,0,1.8704610680153397,1
29,55.8434999999954,i,3.261396,1.910826,0,1.7067990492069922,1
30,55.85450000000128,z,7.666772,2.779634,0,2.758194783917595,1
31,55.865499999999884,Y,5.698296,5.805675,0,0.981504476223695,1
32,58.820299999999406,r,5.116807,2.137923,0,2.3933542040569282,1
33,58.82800000000134,g,0.983649,2.924884,0,0.336303593578412,1
34,58.835800000000745,i,6.534739,2.102672,0,3.107826137409924,1
35,58.84679999999935,z,-0.146397,2.683678,0,0.0545508812905274,1
36,58.85770000000048,Y,6.69148,6.644306,0,1.0070999138209469,1
37,68.79069999999774,r,2.267631,1.092818,0,2.0750307919525484,1
38,68.79839999999967,g,2.691586,0.995261,0,2.7044021618449836,1
39,68.80619999999908,i,1.266325,1.548173,0,0.8179479941841125,1
40,68.81719999999768,z,-0.384247,2.364575,0,0.16250150661323917,1
41,68.82819999999629,Y,12.115087,5.850875,0,2.070645330826586,1
42,71.78439999999682,r,2.928162,0.981952,0,2.9819807892850156,1
43,71.79209999999875,g,1.248292,0.843542,0,1.479821988709513,1
44,71.79989999999816,i,1.609916,1.383327,0,1.1638000270362683,1
45,71.81089999999676,z,0.844875,2.291312,0,0.3687297932363642,1
46,71.82189999999537,Y,10.605768,5.300008,0,2.0010852813807074,1
47,74.77659999999742,r,4.332325,1.052272,0,4.117115156537473,1
48,74.78439999999682,g,3.706738,1.062791,0,3.4877393579734868,1
49,74.79209999999875,i,7.705704,1.455542,0,5.294044417818243,1
50,74.80309999999736,z,4.520321,2.078833,0,2.1744512425962066,1
51,74.81409999999596,Y,-3.977787,4.602891,0,0.8641931777224359,1
52,75.82559999999648,u,3.046969,1.683197,0,1.810227204539932,1
53,76.778999999995,u,4.153954,2.094278,0,1.9834778381857612,1
54,77.77749999999651,u,5.170066,2.498183,0,2.0695305347926873,1
55,78.77709999999934,u,5.525482,1.850832,0,2.9854044019122212,1
56,79.77590000000055,u,4.59317,2.086423,0,2.201456751579138,1
57,80.76900000000023,u,9.346296,1.967297,0,4.75083121663887,1
58,81.78119999999763,u,9.889278,1.499723,1,6.594069704872166,1
59,85.85549999999785,r,8.787218,0.785588,1,11.18552981970193,1
60,85.86309999999503,g,9.374496,0.9151,1,10.244231231559393,1
61,85.87079999999696,i,8.223617,1.155566,1,7.116527312156986,1
62,85.88169999999809,z,11.165831,1.625044,1,6.871094567285564,1
63,85.8926999999967,Y,17.439487,4.239196,0,4.113866638862652,1
64,88.96510000000126,r,11.673714,1.836916,0,6.3550614181595675,1
65,88.97279999999591,g,5.373509,2.218787,0,2.421822824813739,1
66,88.98040000000037,i,7.127566,2.360069,1,3.020066786182946,1
67,88.9913000000015,z,1.212887,3.152234,0,0.3847706103036767,1
68,89.0023000000001,Y,4.537579,7.963076,0,0.5698274134266708,1
69,97.8101999999999,r,6.868691,0.83731,1,8.20328313288985,1
70,97.81790000000183,g,8.808492,0.74012,1,11.901437604712749,1
71,97.82549999999901,i,7.831288,1.407176,1,5.565251254995822,1
72,97.83640000000014,z,10.013028,2.204202,0,4.542699807004984,1
73,97.84739999999874,Y,17.875601,5.970151,0,2.9941622917075295,1
74,100.83139999999548,r,7.720922,1.375761,1,5.612109952237343,1
75,100.83899999999994,g,11.026399,1.410657,1,7.816498978844609,1
76,100.84670000000187,i,13.784793,2.390379,1,5.766781334675381,1
77,100.85759999999573,z,3.351344,3.716116,0,0.9018405238157259,1
78,100.8686000000016,Y,4.097956,7.9199,0,0.5174252200154043,1
79,103.81790000000183,r,6.379374,1.197079,0,5.329116958864035,1
80,103.82549999999901,g,6.033633,1.100207,0,5.484088903270021,1
81,103.83320000000094,i,4.416813,1.952396,0,2.262252637272357,1
82,103.8440999999948,z,6.386643,2.77159,0,2.3043245934644014,1
83,103.85499999999593,Y,3.603393,7.038523,0,0.5119530049131047,1
84,105.78480000000127,u,4.343698,2.339309,0,1.8568295167504592,1
85,106.73500000000058,u,8.931178,2.576396,0,3.4665393052931304,1
86,107.73569999999745,u,9.944644,2.116647,0,4.698300661376224,1
87,108.73619999999937,u,9.525606,1.847384,1,5.156267457117741,1
88,109.74759999999515,u,8.422469,2.751589,0,3.0609473289797275,1
89,110.73769999999786,u,7.555897,1.921511,0,3.9322684075188743,1
90,111.72980000000098,u,12.003691,1.969315,0,6.095363616282819,1
91,115.73210000000108,r,7.398933,1.44866,0,5.107432385791007,1
92,115.73969999999827,g,5.006731,1.968936,0,2.54286122047644,1
93,115.74729999999545,i,8.782563,1.698725,0,5.170091097735066,1
94,115.75830000000133,z,7.312223,2.277772,0,3.2102523869816646,1
95,115.76919999999518,Y,18.991165,5.379705,0,3.5301498874008885,1
