,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,0.0,r,0.147527,1.36381,0,0.10817269267713245,1
1,0.007599999997182749,g,-0.648252,1.156501,0,0.5605286982025957,1
2,0.015200000001641456,i,-0.611125,1.769991,0,0.3452701171926863,1
3,0.026099999995494727,z,1.94267,2.610599,0,0.7441472244492546,1
4,0.0371000000013737,Y,-3.152165,5.379772,0,0.5859291062892629,1
5,3.034800000001269,r,-2.185544,2.460577,0,0.8882241848151878,1
6,3.0423999999984517,g,3.969246,3.565254,0,1.1133136657304081,1
7,3.0499999999956344,i,-1.401806,2.292684,0,0.6114257350773156,1
8,3.0610000000015134,z,-1.745235,2.522826,0,0.6917777920474897,1
9,3.0718999999953667,Y,-2.962264,5.393643,0,0.5492139542791393,1
10,19.953499999995984,u,-2.017922,1.801051,0,1.1204135807370252,1
11,20.93359999999666,u,1.17694,2.460025,0,0.4784260322557698,1
12,21.931700000001,u,-0.861243,1.915381,0,0.4496457884880345,1
13,22.92729999999574,u,-1.951445,2.456753,0,0.7943187613895252,1
14,23.92280000000028,u,3.786371,2.893391,0,1.308627489336906,1
15,24.94539999999688,u,3.204703,2.726167,0,1.1755343674837235,1
16,27.989999999997963,r,0.559373,0.925363,0,0.6044903459507242,1
17,27.997599999995145,g,-0.641855,0.929568,0,0.6904874092051362,1
18,28.005299999997078,i,2.118475,1.514593,0,1.3987090921455467,1
19,28.016199999998207,z,0.979861,2.162735,0,0.45306567841182577,1
20,28.02719999999681,Y,0.632139,5.548875,0,0.11392201121849024,1
21,43.925100000000384,r,41.358753,0.909199,1,45.48921963178578,1
22,43.93269999999757,g,15.122152,0.846721,1,17.85966333656541,1
23,43.94029999999475,i,37.366459,1.359738,0,27.480631562845197,1
24,43.95130000000063,z,36.371944,2.192467,1,16.589505794157905,1
25,43.96220000000176,Y,37.848381,6.099803,0,6.204853009187347,1
26,52.85869999999704,u,5.343477,2.618149,0,2.040936936744242,1
27,55.82800000000134,r,76.48735,1.330052,1,57.507037318841675,1
