,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,742.8143000000055,r,1.533404,1.070357,0,1.4326098675488645,1
1,742.8221000000049,g,-0.48262,1.000081,0,0.48258091094621336,1
2,742.8297999999995,i,-0.199334,1.68578,0,0.11824437352442194,1
3,742.8410000000003,z,0.088635,2.566545,0,0.03453475392015336,1
4,742.8521000000037,Y,-11.488166,6.214641,0,1.848564703898423,1
5,748.8238000000056,u,4.00762,2.682403,0,1.494040977437022,1
6,749.8208000000013,u,0.433884,2.130077,0,0.20369404486316692,1
7,750.8156000000017,u,0.387967,2.36012,0,0.1643844380794197,1
8,751.8126000000047,u,0.301593,2.693595,0,0.11196672105494701,1
9,757.8409000000029,r,-1.195712,2.469443,0,0.48420311786909037,1
10,757.8486000000048,g,-2.294778,3.557933,0,0.644975045904462,1
11,757.8562999999995,i,1.770381,2.705307,0,0.6544103866954841,1
12,757.8674000000028,z,1.017217,3.306324,0,0.30765799117085924,1
13,757.8784999999989,Y,-1.274791,7.47154,0,0.17061957775773134,1
14,773.8161000000036,u,0.369427,2.134995,0,0.17303412888554776,1
15,774.7507000000041,u,0.191034,3.007284,0,0.06352376430027892,1
16,781.9259999999995,r,0.09149,0.875918,0,0.10445041659150743,1
17,781.9336000000039,g,0.489082,0.863108,0,0.5666521455020693,1
18,781.9412000000011,i,-1.624061,1.477938,0,1.0988695060279932,1
19,781.9521999999997,z,-2.417761,2.341258,0,1.0326760228902583,1
20,781.9631000000008,Y,-8.940209,6.012647,0,1.4869006944861387,1
21,784.702400000002,r,-0.030655,1.919929,0,0.015966736269934983,1
22,784.7101000000039,g,0.86455,2.495945,0,0.346381831330418,1
23,784.7179000000033,i,-1.102847,2.418477,0,0.45600888493047476,1
24,784.7289999999994,z,6.719554,3.32559,0,2.0205599607889124,1
25,784.7401000000027,Y,0.299706,7.821359,0,0.038318916188350385,1
26,787.8122000000003,r,-1.58389,1.825029,0,0.8678711406777646,1
27,787.8199000000022,g,-4.238444,2.651469,0,1.5985267034990793,1
28,787.8276000000042,i,0.232387,1.991568,0,0.11668544583966001,1
29,787.8386000000028,z,0.319187,2.334983,0,0.13669778323867884,1
30,787.8496000000014,Y,-3.316463,5.147567,0,0.6442777723922778,1
31,795.9177000000054,r,2.93812,1.925873,0,1.5256042324701578,1
32,795.9253000000026,g,2.098812,2.889095,0,0.7264600160257797,1
33,795.9328999999998,i,-1.739069,2.328134,0,0.7469797700647816,1
34,795.9439000000057,z,-5.043078,3.148519,0,1.601730210298874,1
35,795.9547999999995,Y,-2.126182,7.696736,0,0.27624463149054357,1
36,798.6650000000009,r,1.175939,1.124364,0,1.045870376497291,1
37,798.6727000000028,g,-1.305075,1.053,0,1.2393874643874645,1
38,798.6805000000022,i,1.467979,1.761459,0,0.8333881174639886,1
39,798.6916000000056,z,-1.543534,2.668328,0,0.5784648663882401,1
40,798.7027000000016,Y,-8.299357,6.486512,0,1.279479171548592,1
41,803.6735000000044,u,-3.276157,2.541173,0,1.2892302098282957,1
42,804.6722000000009,u,-4.164903,2.059895,0,2.021900630857398,1
