,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,367.0329999999958,r,4.993059,1.949166,0,2.561638670077356,1
1,367.04060000000027,g,2.845487,2.627952,0,1.082777387106005,1
2,367.04819999999745,i,2.79768,2.175415,0,1.2860442720124665,1
3,367.05919999999605,z,1.467939,2.660317,0,0.5517910083647927,1
4,367.0700999999972,Y,-6.727197,5.850006,0,1.1499470256953583,1
5,369.9742999999944,r,10.735886,1.042117,1,10.301996800743105,1
6,369.98189999999886,g,6.629208,0.959091,1,6.911969771377273,1
7,369.9896000000008,i,8.147557,1.594207,0,5.110727151492875,1
8,370.00049999999464,z,9.591497,2.326959,0,4.121902018901063,1
9,370.0115000000005,Y,10.472445,5.730177,0,1.8275953779438228,1
10,372.97320000000036,u,0.137989,2.8357,0,0.048661353457700035,1
11,373.97580000000016,u,-0.210235,2.07233,0,0.10144861098377189,1
12,374.9713999999949,u,1.360456,2.210805,0,0.6153668007807112,1
13,375.96809999999823,u,4.57466,2.595508,0,1.7625297244315947,1
14,376.9654999999984,u,0.981,2.307019,0,0.42522406620838404,1
15,383.96809999999823,r,27.746517,1.124795,1,24.66806573642308,1
16,383.9756999999954,g,15.36219,1.028262,1,14.939956937045228,1
17,383.9832999999999,i,23.734329,1.679352,1,14.133028096551527,1
18,383.9942999999985,z,27.164587,2.598733,1,10.45301191003462,1
19,384.0051999999996,Y,26.956432,6.263119,0,4.303994862623559,1
20,386.9546999999948,r,24.881304,1.773485,1,14.029610625407038,1
21,386.96229999999923,g,12.005173,2.648572,0,4.532696487012624,1
22,386.97000000000116,i,30.499735,2.047325,0,14.897358748610994,1
23,386.980899999995,z,31.615715,2.632148,1,12.011374360408306,1
24,386.9919000000009,Y,22.497293,5.810545,1,3.8718042799771792,1
25,397.93479999999545,r,16.508387,1.204679,1,13.70355671510834,1
26,397.9423999999999,g,5.258869,1.168321,0,4.501219271073618,1
27,397.9499999999971,i,24.066618,1.937582,1,12.420954571212986,1
28,397.9609999999957,z,19.463497,2.858498,1,6.808994443935242,1
29,397.9718999999968,Y,15.739743,6.621811,0,2.3769544313481616,1
30,401.0120999999999,r,13.385807,0.663411,1,20.177246081237726,1
31,401.0196999999971,g,2.535105,0.576198,1,4.399711557485448,1
32,401.03310000000056,i,20.628134,1.054379,1,19.564249667339734,1
33,401.05289999999513,z,15.895765,1.684639,1,9.435709965161676,1
34,401.06379999999626,Y,11.11089,4.238739,0,2.621272505808921,1
35,410.9261999999944,u,1.507909,1.913591,0,0.7879996300149823,1
36,413.0095999999976,r,6.902522,0.670899,1,10.288466669349633,1
37,413.0202999999965,g,0.776447,0.71431,0,1.086988842379359,1
38,413.02790000000095,i,11.22543,1.18856,1,9.444563168876623,1
39,413.0387999999948,z,10.700321,1.937281,1,5.523370641636397,1
40,413.0498000000007,Y,13.690752,4.78223,0,2.862838466573126,1
41,415.8741999999984,r,4.747904,1.603757,0,2.9604884031683105,1
42,415.88179999999556,g,2.987705,2.056087,0,1.4531024222224058,1
43,415.8894999999975,i,11.488305,1.766863,0,6.502091560013425,1
44,415.9003999999986,z,8.642791,2.43563,0,3.548482733420101,1
45,415.91129999999976,Y,7.867108,5.074455,0,1.5503355532761645,1
46,434.81729999999516,u,3.379205,2.709586,0,1.2471296353022197,1
47,435.80319999999483,u,1.91855,2.395441,0,0.8009172423783345,1
48,436.80369999999675,u,-0.177441,2.22344,0,0.07980471701507573,1
49,437.80429999999615,u,-1.58659,2.214642,0,0.7164092435707441,1
50,438.8116000000009,u,-1.593993,2.096021,0,0.7604852241461322,1
51,439.8266999999978,u,-1.425091,2.503239,0,0.569298816453403,1
52,441.78429999999935,r,4.69179,1.290599,0,3.635358465332764,1
53,441.79189999999653,g,-1.474072,1.442408,0,1.021952179965724,1
54,441.799500000001,i,5.833252,1.872623,0,3.1150167438934586,1
55,441.8104999999996,z,8.494142,2.702695,0,3.1428414970982668,1
56,441.8214000000007,Y,3.791005,5.727091,0,0.6619425114774674,1
57,444.84820000000036,r,1.410028,2.330154,0,0.6051222365560388,1
58,444.85579999999754,g,0.382101,3.540265,0,0.10793005608337229,1
59,444.8633999999947,i,7.57862,2.948734,0,2.5701267052233265,1
60,444.8744000000006,z,4.520025,3.537496,0,1.2777470278411625,1
61,444.88529999999446,Y,9.169585,6.804325,0,1.3476112619547125,1
62,452.7924999999959,r,4.034098,0.899849,0,4.483083272860225,1
63,452.8001000000004,g,0.689777,0.874923,0,0.7883859493921179,1
64,452.80769999999757,i,5.793359,1.46658,0,3.9502509239182313,1
65,452.8185999999987,z,1.408585,2.109022,0,0.6678853990143299,1
66,452.8295999999973,Y,9.320157,5.803012,0,1.6060895617655109,1
67,455.7952000000005,r,1.359824,0.970676,0,1.4009041121857344,1
68,455.80289999999513,g,-1.239773,0.905964,0,1.3684572455417654,1
69,455.8104999999996,i,4.37983,1.401854,0,3.1243125175660236,1
70,455.8214000000007,z,3.816268,1.954584,0,1.9524707047637757,1
71,455.8323999999993,Y,8.160741,4.550025,0,1.7935595958263966,1
72,458.7956999999951,r,2.483941,0.694608,0,3.576032812751941,1
73,458.8032999999996,g,-0.330246,0.605935,0,0.5450188551577314,1
74,458.81089999999676,i,5.32665,1.159152,1,4.595298977183321,1
75,458.82189999999537,z,4.959751,1.803746,0,2.749694801817994,1
76,458.8327999999965,Y,3.053752,4.41362,0,0.6918928226716391,1
77,461.79769999999553,r,0.854566,0.830232,0,1.0293098796480984,1
78,461.8053,g,-0.200043,0.811608,0,0.24647736345624982,1
79,461.81289999999717,i,6.329241,1.395663,0,4.534935009382637,1
80,461.8238999999958,z,5.669631,2.323445,0,2.4401830041167316,1
81,461.8347999999969,Y,4.26439,6.78124,0,0.6288510655868248,1
82,464.8041000000012,u,-3.267034,1.578783,0,2.069336951309965,1
83,465.79989999999816,u,-0.26985,1.530653,0,0.17629730579040448,1
84,466.8006999999998,u,1.355612,1.450728,0,0.9344356764327979,1
85,467.8006999999998,u,-0.07173,1.499088,0,0.04784909224808684,1
