,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,0.0,r,2.184894,1.508387,0,1.4484969706050237,1
1,0.007700000001932494,g,0.588403,2.109518,0,0.2789276981756022,1
2,0.015400000003864989,i,1.536581,2.305108,0,0.666598267846886,1
3,0.022100000001955777,z,11.891506,10.334559,0,1.1506544207643499,1
4,1.9841000000014901,r,-0.160765,1.066138,0,0.1507919237472072,1
5,1.9918000000034226,g,3.893662,1.113257,0,3.4975409990684994,1
6,1.999500000005355,i,0.521398,1.462926,0,0.35640763784360935,1
7,2.010500000003958,z,2.398936,2.351258,0,1.0202776556209483,1
8,2.020600000003469,Y,0.565926,9.484764,0,0.05966685096223797,1
9,16.873899999998685,r,-0.957359,0.882506,0,1.0848186867851324,1
10,16.881600000000617,g,-0.68284,0.761445,0,0.8967686438285102,1
11,16.88930000000255,i,-0.097235,1.338588,0,0.07263997585515485,1
12,16.900399999998626,z,0.621669,2.142214,0,0.29019929848278464,1
13,16.911400000004505,Y,6.43844,4.993194,0,1.2894431900703238,1
14,19.79500000000553,r,-1.814404,2.037416,0,0.8905417450339057,1
15,19.802700000000186,g,2.952509,2.765496,0,1.0676236740172467,1
16,19.810499999999593,i,-0.647985,2.143766,0,0.3022647994230714,1
17,19.821600000002945,z,-2.274748,2.669754,0,0.8520440460057369,1
18,19.832800000003772,Y,4.621493,6.286242,0,0.735175801377039,1
19,28.895900000003166,r,-1.173734,2.322265,0,0.5054263832938963,1
20,28.9036000000051,g,2.749116,2.814044,0,0.976927155367862,1
21,28.911299999999756,i,-1.324916,2.251266,0,0.588520414735531,1
22,28.922300000005635,z,4.416677,2.973566,0,1.4853132568774328,1
23,28.933300000004238,Y,3.368325,7.086734,0,0.47530004653765756,1
24,31.766800000004878,r,1.160872,1.44695,0,0.802288952624486,1
25,31.774499999999534,g,1.450182,1.386434,0,1.0459798302695982,1
26,31.782200000001467,i,1.471423,2.343117,0,0.6279767506274762,1
27,31.79330000000482,z,-4.005884,3.095508,0,1.2940958317665467,1
28,31.804500000005646,Y,-10.628944,7.564659,0,1.4050790656921879,1
29,46.86319999999978,r,2.852804,1.064112,0,2.680924564331574,1
30,46.87090000000171,g,3.916251,1.105802,0,3.5415481252520795,1
31,46.878600000003644,i,0.690796,1.921796,0,0.35945334468382695,1
32,46.88969999999972,z,-0.361916,2.792269,0,0.12961358665658645,1
33,46.90080000000307,Y,10.610298,6.978873,0,1.5203454769846076,1
34,49.89390000000276,r,2.886732,2.285504,0,1.263061451653552,1
35,49.90149999999994,g,8.761198,3.327487,0,2.632977379025072,1
36,49.9091000000044,i,3.511622,2.643827,0,1.3282344117069689,1
37,49.92000000000553,z,3.97889,3.052257,0,1.3035894421734473,1
38,49.93100000000413,Y,-5.170144,6.535935,0,0.7910335705602947,1
39,56.75089999999909,r,12.028093,1.611392,1,7.464411515013107,1
40,56.758600000001024,g,20.315226,2.084023,1,9.74808147510848,1
41,56.76630000000296,i,12.551199,1.732558,1,7.244316784777191,1
42,56.777399999999034,z,8.730353,2.195381,0,3.9766915173266053,1
43,56.78850000000239,Y,5.14712,5.084219,0,1.0123718116784506,1
44,59.68160000000353,r,17.918901,1.043123,1,17.178128562020014,1
45,59.68930000000546,g,26.165024,1.037028,1,25.23077872535746,1
46,59.697100000004866,i,10.335564,1.774734,1,5.823725696357877,1
47,59.70820000000094,z,14.672445,2.732354,0,5.3698916758223865,1
48,59.719300000004296,Y,2.445754,6.552526,0,0.37325361242366684,1
49,62.68149999999878,r,21.29829,1.002494,1,21.245304211297025,1
50,62.68930000000546,g,30.140522,1.008555,1,29.884857047954746,1
51,62.697000000000116,i,15.187868,1.576032,1,9.636776410631256,1
52,62.70810000000347,z,16.303585,2.589759,0,6.295406252087551,1
53,62.719300000004296,Y,19.548954,5.909591,0,3.3080045641060436,1
