mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,r,0.728804,1.352821,0,0.5387290705865743,1
0.007599999997182749,g,-0.133697,1.142696,0,0.1170013721934793,1
0.015200000001641456,i,-1.034498,1.758909,0,0.5881475391848014,1
0.026099999995494727,z,0.768728,2.597718,0,0.29592434590667654,1
0.0371000000013737,Y,-1.464077,5.357976,0,0.273251877201391,1
3.034800000001269,r,3.538718,2.441116,0,1.449631234238766,1
3.0423999999984517,g,2.283469,3.522175,0,0.648312193460007,1
3.0499999999956344,i,-0.392571,2.278313,0,0.17230775578245835,1
3.0610000000015134,z,0.544965,2.510887,0,0.2170408305909426,1
3.0718999999953667,Y,0.952625,5.372211,0,0.17732456897169527,1
19.953499999995984,u,-1.940489,1.773489,0,1.0941646663723315,1
20.93359999999666,u,4.046094,2.434929,0,1.6616886981098833,1
21.931700000001,u,3.948597,1.9072,0,2.070363359899329,1
22.92729999999574,u,0.936586,2.423185,0,0.3865103159684465,1
23.92280000000028,u,-2.369197,2.835088,0,0.8356696511713217,1
24.94539999999688,u,3.159685,2.684463,0,1.1770268392598446,1
27.989999999997963,r,-1.63787,0.917389,0,1.785360408725197,1
27.997599999995145,g,1.364809,0.920336,0,1.4829464456459378,1
28.005299999997078,i,0.428339,1.504226,0,0.2847570777263523,1
28.016199999998207,z,-1.47079,2.15202,0,0.6834462504995308,1
28.02719999999681,Y,-6.263372,5.526217,0,1.1333923369277754,1
43.925100000000384,r,-0.049431,0.846636,0,0.0583851856051479,1
43.93269999999757,g,0.354354,0.810135,0,0.43740117387842764,1
43.94029999999475,i,-1.956163,1.317364,0,1.4849069809103634,1
43.95130000000063,z,-0.076984,2.161901,0,0.03560940117054389,1
43.96220000000176,Y,5.694641,6.05987,0,0.9397298951957714,1
52.85869999999704,u,-0.297747,2.557783,0,0.11640823322385048,1
55.82800000000134,r,-1.979487,1.219943,0,1.6226061381556351,1
55.835800000000745,g,0.119383,1.329338,0,0.08980635474198437,1
55.8434999999954,i,-1.337286,1.896592,0,0.7050994626150484,1
55.85450000000128,z,-0.268191,2.764642,0,0.09700749681152208,1
55.865499999999884,Y,-8.444543,5.7785,0,1.461372847624816,1
58.820299999999406,r,0.669499,2.123216,0,0.3153230759376342,1
58.82800000000134,g,-0.249197,2.900288,0,0.08592146710947327,1
58.835800000000745,i,2.168778,2.088074,0,1.038649971217495,1
58.84679999999935,z,-3.502468,2.67135,0,1.311122840511352,1
58.85770000000048,Y,7.87826,6.619491,0,1.190160995762363,1
68.79069999999774,r,0.828261,1.079812,0,0.7670418554340941,1
68.79839999999967,g,-0.270138,0.969326,0,0.2786864274764114,1
68.80619999999908,i,-0.796598,1.534513,0,0.5191210501312142,1
68.81719999999768,z,2.275465,2.353179,0,0.9669748880131941,1
68.82819999999629,Y,-2.083544,5.820521,0,0.3579652062074855,1
71.78439999999682,r,-0.696915,0.967524,0,0.7203077132970344,1
71.79209999999875,g,-0.423775,0.817565,0,0.518337991474684,1
71.79989999999816,i,-1.58491,1.369079,0,1.157646856025109,1
71.81089999999676,z,-1.654887,2.278714,0,0.7262372548727045,1
71.82189999999537,Y,-7.081367,5.270169,0,1.343669814004067,1
74.77659999999742,r,-0.015078,1.037184,0,0.01453743983709737,1
74.78439999999682,g,-0.0673,1.036233,0,0.06494678320416354,1
74.79209999999875,i,1.716573,1.438704,0,1.1931384079004437,1
74.80309999999736,z,-0.972777,2.064619,0,0.4711653820874457,1
74.81409999999596,Y,-3.266522,4.579836,0,0.713239950076815,1
75.82559999999648,u,2.481105,1.614199,0,1.537050264558459,1
76.778999999995,u,0.187157,2.007507,0,0.09322856657535938,1
77.77749999999651,u,0.334074,2.414491,0,0.13836208128338437,1
78.77709999999934,u,1.848292,1.761204,0,1.0494479912605241,1
79.77590000000055,u,0.345725,1.999957,0,0.17286621662365742,1
80.76900000000023,u,3.746178,1.869377,0,2.0039713765602123,1
81.78119999999763,u,-0.301437,1.362316,0,0.22126804647379902,1
85.85549999999785,r,-0.240696,0.765195,0,0.31455511340246606,1
85.86309999999503,g,1.186012,0.883687,0,1.3421177407837843,1
85.87079999999696,i,-0.817395,1.135513,0,0.7198464482573075,1
85.88169999999809,z,2.054107,1.606899,0,1.2783049836984155,1
85.8926999999967,Y,4.095912,4.205561,0,0.9739276163156354,1
88.96510000000126,r,-2.657201,1.819788,0,1.4601706352608108,1
88.97279999999591,g,-2.114685,2.194524,0,0.9636189898128251,1
88.98040000000037,i,-3.391796,2.344259,0,1.446852075645225,1
88.9913000000015,z,2.10632,3.139398,0,0.6709311785253097,1
89.0023000000001,Y,1.663855,7.934566,0,0.20969703951041557,1
