,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,365.0037999999986,r,-1.357524,1.38674,0,0.9789318834100119,1
1,365.0113999999958,g,1.191133,1.329936,0,0.8956318198770467,1
2,365.01899999999296,i,-0.183437,2.087544,0,0.08787215982034391,1
3,365.02999999999884,z,1.125382,3.984545,0,0.2824367650509657,1
4,365.0369999999966,Y,64.034256,62.936924,0,1.0174354247118909,1
5,374.9603999999963,r,3.193633,1.749803,0,1.825138601316834,1
6,374.9679999999935,g,1.598418,2.442466,0,0.6544279429068818,1
7,374.97559999999794,i,-0.406954,2.234701,0,0.18210668899329263,1
8,374.98649999999907,z,3.947824,2.510802,0,1.5723358512539023,1
9,374.9974999999977,Y,-1.932595,5.143398,0,0.3757428454885272,1
10,379.8660999999993,r,2.292342,0.937331,0,2.4456056611805224,1
11,379.87369999999646,g,0.149571,0.826376,0,0.18099630192551575,1
12,379.88129999999364,i,0.408967,1.333552,0,0.3066749553073296,1
13,379.8922999999995,z,1.596628,1.884217,0,0.847369490881358,1
14,379.9031999999934,Y,9.606834,4.749966,0,2.0225058453049978,1
15,385.86599999999453,u,-0.465625,2.333663,0,0.19952538134255032,1
16,390.85859999999957,r,2.588512,1.129834,0,2.291055146154214,1
17,390.86619999999675,g,0.614489,1.023108,0,0.6006101017683373,1
18,390.87379999999393,i,2.420273,1.478911,0,1.636523766474115,1
19,390.8847999999998,z,2.471655,1.886491,0,1.310186478493669,1
20,390.89569999999367,Y,7.056391,4.683573,0,1.5066256039993398,1
21,393.8307999999961,r,4.371667,2.357486,0,1.854376653774402,1
22,393.83839999999327,g,2.628474,3.620775,0,0.7259423742154649,1
23,393.84599999999773,i,7.068169,2.487579,0,2.8413847359219546,1
24,393.85689999999886,z,3.984365,2.906698,0,1.3707529987635454,1
25,393.86789999999746,Y,10.241299,6.601846,0,1.5512780819182999,1
26,405.80509999999776,r,5.373079,1.045546,0,5.139017317267723,1
27,405.81269999999495,g,2.240656,1.141145,0,1.9635155917959592,1
28,405.8202999999994,i,6.403543,1.856651,0,3.4489750631648057,1
29,405.831299999998,z,2.616282,2.766011,0,0.9458682557661556,1
30,405.84219999999914,Y,12.067322,5.963855,0,2.0234096905441197,1
31,408.7867999999944,r,3.586421,1.067914,0,3.358342525708999,1
32,408.79439999999886,g,2.830303,0.978176,0,2.8934496450536504,1
33,408.8020999999935,i,2.322103,1.68837,0,1.3753519666897658,1
34,408.81299999999464,z,4.068303,2.523878,0,1.611925378326528,1
35,408.82399999999325,Y,6.117312,6.157301,0,0.9935054336307417,1
36,414.804999999993,u,-2.256532,1.880035,0,1.200260633445654,1
37,415.7815999999948,u,-1.612962,1.668363,0,0.9667931978831945,1
38,416.7869999999966,u,1.149183,1.928411,0,0.595922238568438,1
39,420.9027999999962,r,5.166297,1.140433,0,4.530118823289049,1
40,420.9103999999934,g,3.998401,1.067181,0,3.746694328328559,1
41,420.91799999999785,i,1.166996,1.745244,0,0.6686721169074352,1
42,420.92899999999645,z,9.608144,3.121106,0,3.078442065088465,1
43,420.9398999999976,Y,15.082298,8.068319,0,1.8693234613058802,1
44,433.75969999999506,r,5.122085,1.005437,0,5.094386818865827,1
45,433.7672999999995,g,3.177671,1.262098,0,2.517768826192578,1
46,433.7749999999942,i,4.461037,1.621707,0,2.7508279855732263,1
47,433.7858999999953,z,5.968594,2.293966,0,2.601866810580453,1
48,433.7968999999939,Y,13.840579,5.494586,0,2.518948470367012,1
49,436.7101999999941,r,3.612032,1.468228,0,2.4601301705184753,1
50,436.71779999999853,g,2.266826,1.227792,0,1.8462622333424554,1
51,436.7253999999957,i,8.602838,2.006632,0,4.2872026360588285,1
52,436.7363999999943,z,7.604311,2.925476,0,2.5993414405040407,1
53,436.74729999999545,Y,13.356404,6.866169,0,1.9452483619322507,1
54,444.7337999999945,u,-0.777817,1.511317,0,0.5146617155765468,1
55,445.72350000000006,u,-0.998632,1.699809,0,0.5874965952056966,1
56,446.74959999999555,u,0.752461,1.634829,0,0.4602689333257484,1
57,448.68449999999575,r,5.066014,0.893702,1,5.668571850572115,1
58,448.69209999999293,g,0.438471,0.970933,0,0.451597587063165,1
59,448.69979999999487,i,6.784454,1.257814,1,5.393845194917532,1
60,448.710699999996,z,9.811218,1.844896,1,5.318033103220994,1
61,448.7216999999946,Y,14.678256,4.34511,0,3.3781091848077494,1
62,462.684699999998,r,2.890942,1.038682,1,2.7832791942095843,1
63,462.6923999999999,g,1.869058,1.068469,0,1.749286128095434,1
64,462.6999999999971,i,5.310305,1.508689,0,3.519814222811991,1
65,462.7108999999982,z,11.488427,1.953737,1,5.880232088556443,1
66,462.7218999999968,Y,16.901855,5.263247,0,3.21129808272346,1
67,467.6689999999944,r,2.427673,1.056,0,2.2989327651515152,1
68,467.67659999999887,g,2.101121,1.04214,0,2.016160016888326,1
69,467.68419999999605,i,6.414546,1.379112,1,4.651214694673094,1
70,467.69519999999466,z,10.14492,1.904358,0,5.327212635439345,1
71,467.7060999999958,Y,10.146121,4.642258,0,2.1856004125578545,1
72,468.68009999999776,u,0.472914,1.924119,0,0.24578209559803735,1
73,469.6677999999956,u,0.115745,1.576852,0,0.07340257677955826,1
74,470.6671999999962,u,2.278658,1.540339,0,1.479322408898301,1
75,471.66649999999936,u,-0.470731,1.510106,0,0.311720501739613,1
76,472.6663999999946,u,-2.77009,1.509245,0,1.8354143959396918,1
77,473.66479999999865,u,-0.073995,1.697799,0,0.04358289762215669,1
78,474.66449999999895,u,-0.805654,1.632309,0,0.4935670880942272,1
79,489.6554999999935,r,4.441135,1.518048,0,2.9255563723940217,1
80,489.66309999999794,g,-0.159388,2.101271,0,0.07585313841003849,1
81,489.6706999999951,i,4.760148,2.086736,0,2.2811452910190844,1
82,489.6816999999937,z,9.21376,2.428422,0,3.7941346273423653,1
83,489.69259999999485,Y,17.415476,5.773958,0,3.0162110635373516,1
84,494.6534999999931,r,2.582392,0.726991,0,3.552165019924593,1
85,494.66109999999753,g,2.41172,0.740013,0,3.259023827959779,1
86,494.6686999999947,i,4.850198,1.168123,0,4.1521295274555845,1
87,494.67959999999584,z,9.83039,1.846666,1,5.323317806251915,1
88,494.69059999999445,Y,7.120894,4.963055,0,1.434780392318844,1
89,497.66109999999753,u,0.00085,2.041488,0,0.00041636296662042583,1
