mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,r,13.136901,1.523079,1,8.625226268630845,1
0.007700000001932494,g,10.145548,2.128002,0,4.767640255977203,1
0.015400000003864989,i,12.775943,2.319159,1,5.508868947752181,1
0.022100000001955777,z,4.303607,10.355382,0,0.4155913321208238,1
1.9841000000014901,r,14.96785,1.088018,1,13.756987476310135,1
1.9918000000034226,g,13.487329,1.141725,1,11.81311524228689,1
1.999500000005355,i,16.997446,1.485806,1,11.43988246110192,1
2.010500000003958,z,21.85079,2.372585,0,9.20969743971238,1
2.020600000003469,Y,15.981133,9.509381,0,1.6805650125912508,1
16.873899999998685,r,26.58927,0.923725,1,28.78483314839373,1
16.881600000000617,g,23.370907,0.833259,1,28.047590245049857,1
16.88930000000255,i,24.900808,1.370762,1,18.165668438430597,1
16.900399999998626,z,38.41502,2.177008,1,17.645787245614166,1
16.911400000004505,Y,28.774202,5.024486,1,5.726795138846043,1
19.79500000000553,r,25.455057,2.057914,1,12.369349253661719,1
19.802700000000186,g,28.350004,2.794123,1,10.146297782882142,1
19.810499999999593,i,25.573984,2.166372,1,11.804982708417576,1
19.821600000002945,z,38.573845,2.699357,1,14.290012399249154,1
19.832800000003772,Y,26.098709,6.313151,0,4.13402261406388,1
28.895900000003166,r,32.807575,2.345115,1,13.989751035663497,1
28.9036000000051,g,25.969515,2.840106,1,9.143854137838519,1
28.911299999999756,i,29.967451,2.275732,1,13.168268935006406,1
28.922300000005635,z,41.898499,3.001226,1,13.96046115820668,1
28.933300000004238,Y,30.582531,7.114412,0,4.298673031587151,1
31.766800000004878,r,24.022818,1.472072,1,16.319050970332974,1
31.774499999999534,g,25.061522,1.433001,1,17.488837760755228,1
31.782200000001467,i,23.692167,2.363365,1,10.024760034950168,1
31.79330000000482,z,37.041821,3.121347,1,11.867255066482514,1
31.804500000005646,Y,32.36348,7.593588,0,4.261948370124901,1
46.86319999999978,r,11.649813,1.081813,1,10.768786287463731,1
46.87090000000171,g,10.941135,1.13299,1,9.656868110045101,1
46.878600000003644,i,10.466084,1.936805,0,5.403788197572807,1
46.88969999999972,z,19.2938,2.810799,0,6.864169227326466,1
46.90080000000307,Y,40.643879,7.008715,0,5.799048613048184,1
49.89390000000276,r,5.663144,2.294958,0,2.467646030994903,1
49.90149999999994,g,3.556527,3.339653,0,1.0649390819944466,1
49.9091000000044,i,8.648745,2.654966,0,3.257572790009364,1
49.92000000000553,z,7.755891,3.064461,0,2.5309152245696716,1
49.93100000000413,Y,9.522647,6.556567,0,1.4523830840133256,1
56.75089999999909,r,6.054304,1.617321,1,3.743415190923756,1
56.758600000001024,g,7.898674,2.087701,0,3.783431631253709,1
