,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,355.04320000000007,r,-1.406101,0.953898,0,1.4740580229752027,1
1,355.050900000002,g,-1.088132,0.878198,0,1.2390508746319169,1
2,355.05860000000393,i,-1.132577,1.51181,0,0.7491530020306784,1
3,355.06950000000506,z,-1.87931,2.639669,0,0.7119491118015175,1
4,355.07860000000073,Y,5.20944,11.616268,0,0.448460727662275,1
5,369.8741000000009,u,0.733216,1.795976,0,0.40825489872915893,1
6,370.8773000000001,u,-1.606812,2.949775,0,0.5447235806120806,1
7,371.8672000000006,u,-0.891841,2.82522,0,0.31567134594828017,1
8,372.8637000000017,u,-3.763343,2.407149,0,1.5634025978450026,1
9,373.8610000000044,u,1.095399,1.908204,0,0.5740471144594603,1
10,374.8594000000012,u,-1.619517,2.457623,0,0.6589769871131578,1
11,382.9166000000041,r,-1.265789,0.938694,0,1.3484575378131745,1
12,382.92430000000604,g,2.561094,0.91782,0,2.7904098842910376,1
13,382.9319000000032,i,-0.443058,1.160413,0,0.38181061397967797,1
14,382.9430000000066,z,1.047455,1.742158,0,0.601239956421863,1
15,382.9540000000052,Y,-0.330112,4.049054,0,0.08152817917469118,1
16,393.7957000000024,r,-2.082513,1.411306,0,1.4755928197003343,1
17,393.8035000000018,g,-0.269979,1.212437,0,0.22267466268350442,1
18,393.81120000000374,i,0.427067,1.990237,0,0.2145809770394179,1
19,393.8222999999998,z,-1.53616,3.256697,0,0.47169263827737123,1
20,393.83350000000064,Y,-3.150141,7.874203,0,0.40005839321135106,1
21,397.8073000000004,r,-0.231445,0.794044,0,0.2914762909863937,1
22,397.8150999999998,g,0.926843,0.726009,0,1.2766274247288945,1
23,397.82280000000173,i,1.132208,1.284024,0,0.8817654498669807,1
24,397.8339000000051,z,-1.519999,1.833829,0,0.8288662683379967,1
25,397.8451000000059,Y,-2.705199,4.423915,0,0.6114943438108553,1
26,405.77700000000186,u,-0.917971,1.905168,0,0.48183204840727956,1
27,406.77960000000166,u,3.154458,2.756268,0,1.1444670837523783,1
28,410.995600000002,r,-1.16425,0.99031,0,1.1756419706960446,1
29,411.0032000000065,g,-0.719209,0.953525,0,0.7542633911014394,1
30,411.01080000000366,i,0.498649,1.510904,0,0.3300335428326353,1
31,411.0217000000048,z,0.373183,2.43993,0,0.1529482403183698,1
32,411.0327000000034,Y,0.303865,5.951378,0,0.05105792305580321,1
33,413.938900000001,r,0.32604,2.025627,0,0.16095757017456816,1
34,413.94650000000547,g,-3.371318,3.027834,0,1.1134421503952991,1
35,413.9542000000001,i,0.863743,2.57484,0,0.3354550185642603,1
36,413.96510000000126,z,1.02763,2.880615,0,0.35673979341217066,1
37,413.97609999999986,Y,3.353769,6.283253,0,0.533763163762465,1
38,423.7436000000016,r,0.00994,0.790363,0,0.012576499659017438,1
39,423.75130000000354,g,0.905947,0.707276,0,1.280896000995368,1
40,423.75910000000295,i,0.037696,1.37209,0,0.02747341646684984,1
41,423.7703000000038,z,0.447449,2.092397,0,0.21384517374092965,1
42,423.78139999999985,Y,3.386042,5.515403,0,0.6139246760390855,1
43,426.70410000000265,r,1.278741,1.126474,0,1.135171339951033,1
44,426.71190000000206,g,1.128762,1.037483,0,1.087981200655818,1
45,426.719600000004,i,3.834986,1.875239,0,2.0450651890239055,1
46,426.7308000000048,z,-4.569792,3.346909,0,1.365376829785333,1
47,426.74200000000565,Y,-5.706844,6.975173,0,0.8181652268696419,1
48,427.75360000000364,u,2.155091,1.988285,0,1.0838944115154518,1
49,428.7115000000049,u,-4.509062,3.109702,0,1.4499981027120927,1
50,429.7075000000041,u,-0.236388,2.054896,0,0.11503647873177036,1
51,430.71050000000105,u,-0.057066,2.503715,0,0.022792530299974238,1
52,431.70530000000144,u,0.672543,2.246695,0,0.2993477085229638,1
53,435.7546000000002,u,0.933509,1.535633,0,0.6078985017904669,1
54,436.7537000000011,u,-0.014913,2.397364,0,0.006220582272863027,1
55,437.70620000000054,r,13.768699,1.381023,1,9.96992736543852,1
56,437.71390000000247,g,0.687363,1.431821,0,0.48006210273490885,1
57,437.7216000000044,i,8.718056,1.632316,1,5.34091193126821,1
58,437.7328000000052,z,11.242476,2.462594,0,4.565298218057869,1
59,437.7439000000013,Y,-0.546432,6.987249,0,0.07820416876513203,1
60,440.69390000000567,r,11.771352,2.342332,0,5.025484004829376,1
61,440.7016000000003,g,-3.214739,3.599302,0,0.8931562286243278,1
62,440.70939999999973,i,12.438521,2.872738,0,4.329848736640794,1
63,440.7205000000031,z,6.277987,3.331607,0,1.8843720162672248,1
64,440.73160000000644,Y,12.912899,7.600255,0,1.6990086516833975,1
65,450.6967000000004,r,6.865396,0.885759,1,7.750862254857133,1
66,450.70440000000235,g,0.544339,0.848059,0,0.6418645400850649,1
67,450.7121000000043,i,9.625923,1.342139,1,7.172076066636913,1
68,450.7233000000051,z,11.512967,1.942983,0,5.925407993790991,1
69,450.7344000000012,Y,0.099354,4.973873,0,0.019975178296671427,1
70,453.69520000000193,r,5.098137,0.822168,1,6.200845812534665,1
71,453.70290000000386,g,1.357668,0.727891,0,1.865207840184863,1
72,453.7106000000058,i,10.966543,1.289192,1,8.506524241540438,1
73,453.7218000000066,z,6.824815,2.156102,0,3.1653488564084626,1
74,453.7329000000027,Y,10.652906,5.616683,0,1.8966543064652215,1
75,456.6964000000007,r,4.345234,0.828105,1,5.247201743740225,1
76,456.70410000000265,g,0.593005,0.920604,0,0.6441477551694322,1
77,456.7118000000046,i,9.418505,1.584929,1,5.942540643776471,1
78,456.72290000000066,z,4.157999,2.080103,1,1.9989389948478515,1
79,456.7341000000015,Y,7.076502,5.25366,0,1.3469661150512213,1
80,457.66330000000016,u,-1.884396,2.451961,0,0.7685260899337306,1
81,458.65869999999995,u,1.329921,2.796905,0,0.47549738013983306,1
82,462.8990000000049,u,-3.246333,1.751308,0,1.8536619486692232,1
83,463.7098000000042,u,2.668187,1.436085,0,1.8579589648245054,1
84,466.901300000005,r,0.838481,0.891033,0,0.9410212640833729,1
85,466.9089000000022,g,-1.269907,0.85852,0,1.4791816148721055,1
