mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
736.9596999999994,r,-1.393532,1.404107,0,0.9924685226980565,1
736.9674000000014,g,2.189409,1.335868,0,1.6389411229253188,1
736.9752000000008,i,-2.186624,2.080322,0,1.0510988202787839,1
736.9862999999968,z,-2.454806,3.01546,0,0.8140734746937449,1
736.997199999998,Y,-0.335575,7.155159,0,0.04689972647707759,1
739.962099999997,r,1.737007,1.845044,0,0.9414447568730069,1
739.9697999999989,g,-0.394973,2.669227,0,0.1479728026128913,1
739.9775000000009,i,0.239186,1.915529,0,0.1248668122487313,1
739.988400000002,z,0.122691,2.305457,0,0.05321764838815037,1
739.9994000000006,Y,-3.175873,5.000868,0,0.635064352828349,1
755.9445999999953,u,-0.010936,2.239268,0,0.004883738793212781,1
756.9205999999976,u,3.933478,2.044845,0,1.9236069237521671,1
757.9164999999994,u,-1.104475,2.521394,0,0.4380414167718334,1
758.9116999999969,u,-0.085491,1.827151,0,0.04678923635758621,1
759.9127000000008,u,-0.027278,2.481606,0,0.010992075293177079,1
760.9069000000018,u,-0.79241,2.197035,0,0.36067245173608975,1
761.9062999999951,u,-1.606229,3.065842,0,0.5239112126456614,1
769.008600000001,r,0.462005,0.933176,0,0.4950888149716666,1
769.0162999999957,g,1.067967,1.041906,0,1.0250128130560723,1
769.0239000000001,i,-0.184234,1.242491,0,0.14827793521240798,1
769.0348000000013,z,-2.329003,1.651864,0,1.409924182620361,1
769.0457999999999,Y,-6.547162,4.247161,0,1.5415384535693373,1
781.8531000000003,r,-0.260412,1.448139,0,0.1798252792031704,1
781.8607999999949,g,2.627809,1.390398,0,1.8899689153753099,1
781.8683999999994,i,6.077855,2.191597,0,2.773253933090801,1
781.879399999998,z,1.391753,3.195928,0,0.4354769569276905,1
781.8902999999991,Y,7.223491,7.633018,0,0.9463479583043037,1
783.847600000001,u,0.867914,2.397905,0,0.3619467827124093,1
784.8434999999954,u,-3.584942,2.970951,0,1.2066648019438893,1
785.8385999999955,u,0.600003,2.333017,0,0.2571790089827892,1
786.8395999999993,u,-2.036828,1.860001,0,1.0950682284579416,1
787.8358999999982,u,2.483969,1.822851,0,1.3626835106105766,1
788.8335000000006,u,4.450622,2.135025,0,2.084576058828351,1
789.8255999999965,u,0.401014,1.772114,0,0.22629131082989018,1
794.8004000000001,r,-0.937592,1.144043,0,0.8195426220867573,1
794.8081999999995,g,0.069408,1.301139,0,0.05334403165226774,1
794.8159999999989,i,2.541236,1.534916,0,1.6556189394077592,1
794.827099999995,z,2.274936,2.168019,0,1.0493155272163204,1
794.8379999999961,Y,8.163832,5.101148,0,1.6003911276442084,1
797.8145999999979,r,-0.041462,2.465577,0,0.016816347654119095,1
797.8221999999951,g,2.1369,3.507888,0,0.6091699620968514,1
797.829899999997,i,2.266381,2.643336,0,0.857394217004573,1
797.8407999999981,z,-4.380452,3.224134,0,1.3586445228393114,1
