,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,733.9813999999969,r,9.105121,1.023347,1,8.897393552724541,1
1,733.9891999999963,g,7.408625,0.953766,1,7.767759597217766,1
2,733.9968000000008,i,9.583223,1.537859,1,6.231535530890673,1
3,734.0077000000019,z,13.720984,2.277629,0,6.024240119879049,1
4,734.0187000000005,Y,17.156021,5.410533,0,3.1708559951487216,1
5,736.9596999999994,r,7.629226,1.400663,1,5.4468676619572305,1
6,736.9674000000014,g,6.228165,1.330111,0,4.682440036959321,1
7,736.9752000000008,i,7.825876,2.075186,0,3.771168463935281,1
8,736.9862999999968,z,11.484899,3.009662,0,3.816009571838964,1
9,736.997199999998,Y,21.480818,7.144632,0,3.006567448120491,1
10,739.962099999997,r,5.31589,1.836554,0,2.8944915314224353,1
11,739.9697999999989,g,7.827879,2.652404,0,2.9512393285487426,1
12,739.9775000000009,i,8.526958,1.911501,1,4.4608702794296216,1
13,739.988400000002,z,12.928349,2.303541,0,5.612380678268805,1
14,739.9994000000006,Y,15.143401,4.99565,0,3.031317446178175,1
15,755.9445999999953,u,2.469319,2.227752,0,1.1084353195508296,1
16,756.9205999999976,u,-0.577257,2.005188,0,0.28788173477998075,1
17,757.9164999999994,u,2.936384,2.508873,0,1.170399617676941,1
18,758.9116999999969,u,1.680859,1.818433,0,0.9243447517725427,1
19,759.9127000000008,u,3.786964,2.473036,0,1.531301606608234,1
20,760.9069000000018,u,-0.52081,2.175361,0,0.2394131364863119,1
21,761.9062999999951,u,-2.52002,3.035621,0,0.8301497453074677,1
22,769.008600000001,r,7.025135,0.932873,1,7.5306445786296745,1
23,769.0162999999957,g,1.268691,1.03412,0,1.2268315089157933,1
24,769.0239000000001,i,10.38922,1.244651,0,8.347094888446641,1
25,769.0348000000013,z,11.98075,1.653422,1,7.246032773242403,1
26,769.0457999999999,Y,8.111189,4.24082,0,1.9126463749935152,1
27,781.8531000000003,r,3.685468,1.442163,0,2.555514182516123,1
28,781.8607999999949,g,-1.475152,1.377174,0,1.0711442417588484,1
29,781.8683999999994,i,12.305946,2.185571,0,5.630540485758642,1
30,781.879399999998,z,6.122435,3.187365,0,1.9208452750155696,1
31,781.8902999999991,Y,12.750594,7.615071,0,1.6743893786413808,1
32,783.847600000001,u,-0.66343,2.370589,0,0.2798587186559965,1
33,784.8434999999954,u,0.747016,2.944258,0,0.25371961288718586,1
34,785.8385999999955,u,3.727749,2.324021,0,1.604008311456738,1
35,786.8395999999993,u,-1.964385,1.841649,0,1.066644621206321,1
36,787.8358999999982,u,-0.487292,1.791366,0,0.2720225794170482,1
37,788.8335000000006,u,-1.981854,2.092851,0,0.9469637351154,1
38,789.8255999999965,u,0.205388,1.753549,0,0.11712703779592129,1
39,794.8004000000001,r,4.307162,1.140528,0,3.776463181964844,1
40,794.8081999999995,g,2.649237,1.293668,0,2.0478492163368034,1
41,794.8159999999989,i,10.143909,1.533289,1,6.61578410854053,1
42,794.827099999995,z,-0.426958,2.160472,0,0.19762255655245706,1
43,794.8379999999961,Y,11.367269,5.089554,0,2.2334509074861963,1
44,797.8145999999979,r,9.208338,2.455063,0,3.7507542576300485,1
45,797.8221999999951,g,-5.333731,3.480332,0,1.532535114466091,1
46,797.829899999997,i,13.058965,2.636451,0,4.953236377235913,1
47,797.8407999999981,z,7.552552,3.216153,0,2.348318627876224,1
48,797.8517999999967,Y,17.112576,7.160868,0,2.3897348757161843,1
49,806.7702999999965,r,5.334637,0.968902,0,5.505858177607229,1
50,806.7780999999959,g,-1.189117,0.90307,0,1.3167495321514389,1
51,806.7857999999978,i,10.171138,1.451675,1,7.006484233730001,1
52,806.7969000000012,z,6.171261,2.137398,0,2.8872774279755102,1
53,806.807799999995,Y,5.113002,5.117477,0,0.9991255456546263,1
54,809.7630999999965,r,4.905792,0.87874,0,5.582757129526367,1
55,809.7707999999984,g,0.707077,0.811487,0,0.8713349690136749,1
56,809.7785999999978,i,9.827909,1.322301,1,7.432429530038925,1
57,809.7895999999964,z,6.352903,1.947963,0,3.2613057845554567,1
58,809.800599999995,Y,4.213818,4.641532,0,0.9078506837828545,1
59,812.7550999999949,r,2.588921,0.764883,1,3.3847281218173237,1
60,812.7627999999968,g,-0.11739,0.691902,0,0.16966275570817832,1
61,812.7705999999962,i,7.853286,1.166442,1,6.732684522676652,1
62,812.7815999999948,z,3.688426,1.733385,0,2.1278746498902437,1
63,812.7924999999959,Y,8.548415,4.153126,0,2.0583086089851355,1
64,813.7607999999964,u,-1.207651,1.421819,0,0.8493704191602448,1
65,814.7612999999983,u,1.191204,1.506567,0,0.7906744273570309,1
66,815.7597999999998,u,2.722957,1.729686,0,1.574249314615485,1
67,816.7555999999968,u,0.411649,1.958004,0,0.2102391006351366,1
68,817.7563999999984,u,-0.250778,1.981501,0,0.12655961314175465,1
69,818.7531999999992,u,-1.263706,1.540348,0,0.8204029219371207,1
70,821.8238999999958,u,1.789015,1.694436,0,1.0558173929260237,1
71,822.9467999999979,r,3.597592,0.934912,0,3.8480541484118294,1
72,822.9543999999951,g,0.184783,0.93473,0,0.19768596279139433,1
73,822.9619999999995,i,11.656438,1.642179,1,7.0981531245984755,1
74,822.9729000000007,z,10.530469,2.730688,0,3.8563427971265853,1
75,822.9838999999993,Y,4.82879,7.484528,0,0.6451696085578141,1
76,825.8084999999992,r,4.052254,1.182772,0,3.4260652095247432,1
77,825.8160999999964,g,-0.393936,1.547675,0,0.254534059153246,1
78,825.8237000000008,i,6.946926,1.490386,0,4.661158921245906,1
79,825.834600000002,z,7.450287,2.009016,0,3.7084259159708037,1
80,825.8456000000006,Y,12.405756,4.746418,0,2.6137091170647,1
