mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0.0,r,1.621911,1.518505,0,1.0680972403778717,1
0.007700000001932494,g,-1.879034,2.130231,0,0.882079924665447,1
0.015400000003864989,i,1.65345,2.317129,0,0.7135770170758728,1
0.022100000001955777,z,-0.316733,10.370854,0,0.030540686427559388,1
1.9841000000014901,r,-0.281637,1.07346,0,0.2623637583142362,1
1.9918000000034226,g,-1.130499,1.119941,0,1.0094272823300512,1
1.999500000005355,i,0.209884,1.470366,0,0.14274269127550554,1
2.010500000003958,z,-3.658957,2.359828,0,1.5505185123661556,1
2.020600000003469,Y,3.406819,9.517536,0,0.3579517849998151,1
16.873899999998685,r,1.97511,0.890023,0,2.2191673698320153,1
16.881600000000617,g,-0.107472,0.769016,0,0.13975261893120558,1
16.88930000000255,i,1.889344,1.34666,0,1.4029851632928876,1
16.900399999998626,z,-0.083301,2.150493,0,0.038735768960884785,1
16.911400000004505,Y,-0.352803,5.006688,0,0.07046634421797404,1
19.79500000000553,r,0.989433,2.051688,0,0.48225314960169385,1
19.802700000000186,g,1.686552,2.792449,0,0.6039687743625757,1
19.810499999999593,i,-2.713589,2.154951,0,1.2592346647325159,1
19.821600000002945,z,-1.622378,2.68035,0,0.605285876844442,1
19.832800000003772,Y,-0.762394,6.305468,0,0.12090997845044966,1
28.895900000003166,r,2.953043,2.338993,0,1.2625275064953168,1
28.9036000000051,g,-2.020138,2.840949,0,0.7110785867680132,1
28.911299999999756,i,3.024121,2.26402,0,1.3357306914249876,1
28.922300000005635,z,-0.016223,2.98414,0,0.005436407139075245,1
28.933300000004238,Y,-3.383078,7.109335,0,0.47586419826889576,1
31.766800000004878,r,-0.000538,1.45635,0,0.0003694166924159714,1
31.774499999999534,g,0.438654,1.399175,0,0.3135090321082066,1
31.782200000001467,i,2.589777,2.355696,0,1.0993680848462621,1
31.79330000000482,z,-7.518551,3.107957,0,2.4191296726434763,1
31.804500000005646,Y,-6.514462,7.589922,0,0.8583042091868666,1
46.86319999999978,r,-0.225058,1.069649,0,0.21040359968550432,1
46.87090000000171,g,-0.070648,1.11188,0,0.06353923085225024,1
46.878600000003644,i,-0.995295,1.931514,0,0.5152926667888507,1
46.88969999999972,z,-3.573543,2.803414,0,1.274711120084297,1
46.90080000000307,Y,1.40906,6.998868,0,0.20132684314091936,1
49.89390000000276,r,-1.195292,2.300442,0,0.5195923218233713,1
49.90149999999994,g,-1.974236,3.3574,0,0.5880252576398404,1
49.9091000000044,i,-0.768923,2.656535,0,0.289445838281822,1
49.92000000000553,z,-1.484434,3.063319,0,0.48458355137026216,1
49.93100000000413,Y,-4.416481,6.55784,0,0.6734658058141095,1
56.75089999999909,r,1.415056,1.617474,0,0.8748554845394733,1
56.758600000001024,g,0.936559,2.091215,0,0.4478539987519217,1
56.76630000000296,i,-0.61327,1.735009,0,0.3534679070829027,1
56.777399999999034,z,-0.489275,2.200587,0,0.2223384033441986,1
56.78850000000239,Y,3.234174,5.100316,0,0.634112474599613,1
59.68160000000353,r,0.237717,1.035107,0,0.2296545188082005,1
59.68930000000546,g,0.167966,0.999923,0,0.16797893437794711,1
59.697100000004866,i,-4.116439,1.778793,0,2.3141753987113733,1
59.70820000000094,z,0.711999,2.738192,0,0.2600252283258442,1
59.719300000004296,Y,-5.394958,6.573599,0,0.8207008063619335,1
62.68149999999878,r,-0.507911,0.989585,0,0.5132565671468342,1
62.68930000000546,g,-0.805658,0.961651,0,0.8377862654954864,1
62.697000000000116,i,1.869143,1.575873,0,1.1861000220195408,1
62.70810000000347,z,3.849213,2.595062,0,1.4832836363832542,1
62.719300000004296,Y,0.850085,5.920791,0,0.14357625526724385,1
68.7303000000029,u,2.602102,1.949865,0,1.3345036707669504,1
69.68180000000575,u,-1.539318,1.880208,0,0.8186955911260881,1
70.6797000000006,u,-2.039332,2.703565,0,0.7543121767000238,1
71.68760000000475,u,1.310654,3.199139,0,0.409689607109913,1
72.72760000000562,u,2.184859,2.987797,0,0.7312608587531214,1
84.63709999999992,r,5.853255,1.671182,0,3.5024641241947316,1
84.64489999999932,g,1.401154,2.498025,0,0.5609047147246324,1
84.65260000000126,i,15.105546,2.272179,1,6.648044014137971,1
84.66370000000461,z,21.859634,2.793282,1,7.825788445276918,1
84.67490000000544,Y,13.441238,5.867434,1,2.2908204847297813,1
88.60770000000048,r,6.438486,1.193623,1,5.394069986922169,1
88.61549999999988,g,3.012029,1.157008,0,2.603291420629762,1
88.62320000000182,i,21.886713,1.614054,1,13.560087208978137,1
88.63440000000264,z,28.891048,2.162556,1,13.3596762349738,1
88.64549999999872,Y,40.310963,5.269408,0,7.649998443847961,1
91.59780000000319,r,8.674128,1.049482,1,8.265151760582839,1
91.6056000000026,g,1.353685,1.054937,0,1.283190370609809,1
91.61330000000453,i,24.716906,1.62716,1,15.19021239460164,1
91.6244000000006,z,40.718002,2.350071,1,17.326285886681724,1
91.63560000000143,Y,40.610207,5.301849,0,7.659631007974766,1
100.68850000000384,u,3.150872,1.881382,0,1.6747646145227284,1
103.65669999999955,r,5.472635,1.121067,0,4.881630625109828,1
103.66440000000148,g,1.587952,1.205676,0,1.3170636223993843,1
103.67210000000341,i,12.842698,1.494552,1,8.59300847344221,1
103.68319999999949,z,35.601051,2.221726,1,16.024051120615233,1
103.69430000000284,Y,53.253117,5.279908,1,10.085993354429661,1
106.6224000000002,r,0.198104,1.788629,0,0.11075745724798156,1
106.6301999999996,g,3.734546,2.478665,0,1.5066763761944435,1
106.63790000000154,i,8.685793,1.903309,1,4.563522265696217,1
106.64900000000489,z,28.027424,2.466482,1,11.363319902598112,1
106.66010000000097,Y,26.581684,5.478164,1,4.8522979596813824,1
113.59330000000045,r,1.497748,0.859579,0,1.7424204174369082,1
113.60100000000239,g,0.999969,0.893232,0,1.1194952711053792,1
113.60870000000432,i,7.022182,1.418202,0,4.951468126543327,1
113.61990000000515,z,22.199965,2.356714,1,9.419880817103813,1
113.63100000000122,Y,25.558617,5.955944,0,4.291278930762278,1
116.59490000000369,r,3.967648,1.324292,0,2.996052230172802,1
116.60260000000562,g,-0.511496,1.32202,0,0.3869048879744633,1
116.61030000000028,i,8.959985,2.204372,0,4.064642900563062,1
116.62140000000363,z,19.062786,3.252144,1,5.8616057591545765,1
116.63249999999971,Y,36.698757,9.515392,0,3.8567782598972276,1
119.59649999999965,r,0.778999,0.93695,0,0.8314200330860773,1
119.60429999999906,g,0.767534,0.935241,0,0.820680444933445,1
119.61200000000099,i,5.898477,1.514949,0,3.893515227245273,1
119.62299999999959,z,14.068877,2.548224,1,5.521051916942938,1
119.63420000000042,Y,18.129917,5.948383,0,3.0478731783074493,1
122.59830000000511,r,1.186688,0.747135,0,1.5883180415855234,1
122.60599999999977,g,1.032365,0.768319,0,1.34366714867132,1
122.6137000000017,i,3.402614,1.243977,0,2.7352708289622716,1
122.62480000000505,z,14.963876,1.905499,1,7.852995986877978,1
122.63590000000113,Y,13.031578,4.832773,0,2.696501159893088,1
123.63700000000244,u,3.616577,1.634965,0,2.2120210524384314,1
124.6082000000024,u,1.100277,1.347567,0,0.8164914991239768,1
125.60020000000077,u,2.398285,2.169737,0,1.1053344253243595,1
126.60090000000491,u,1.194722,1.629281,0,0.733281735931371,1
127.60169999999925,u,-0.340702,1.655241,0,0.20583226249228964,1
128.60190000000148,u,0.223102,1.698979,0,0.13131533703477205,1
129.60290000000532,u,-0.198502,1.372805,0,0.14459591857547138,1
133.6594000000041,r,0.743462,1.102263,0,0.6744869418641467,1
133.66709999999875,g,1.247197,1.51675,0,0.8222825119498928,1
133.6747000000032,i,0.914149,1.534196,0,0.5958489006619754,1
133.68560000000434,z,10.460425,2.024358,0,5.167280194511051,1
133.69660000000295,Y,11.623603,4.914128,0,2.3653439633644058,1
136.60689999999886,r,-0.272208,1.891676,0,0.14389779222234675,1
136.6146000000008,g,4.145969,2.992423,0,1.385488949924526,1
136.62220000000525,i,3.092723,2.29589,0,1.3470693282343666,1
136.63330000000133,z,7.652147,2.273039,0,3.3664829332008828,1
136.64440000000468,Y,6.388235,5.381937,0,1.1869769192764612,1
