,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,0.0,r,-0.749205,0.618648,0,1.2110360010862398,1
1,0.0078000000066822395,g,0.100359,0.602371,0,0.1666066261490012,1
2,0.015500000001338776,i,-0.010815,1.050639,0,0.0102937355266652,1
3,0.026600000004691537,z,-2.658588,1.805618,0,1.4723978161493738,1
4,0.03770000000076834,Y,0.369763,4.60863,0,0.08023273727767255,1
5,9.033699999999953,r,0.73375,2.048148,0,0.35825047799280135,1
6,9.041300000004412,g,-1.361232,2.772316,0,0.49100896146038187,1
7,9.048900000001595,i,-0.019218,2.452368,0,0.007836507408349807,1
8,9.059900000000198,z,3.951693,3.263419,0,1.2109058015535241,1
9,9.070800000001327,Y,5.775152,8.548075,0,0.6756084849512902,1
10,11.871000000006461,r,-0.779581,1.217896,0,0.640104738007186,1
11,11.878800000005867,g,0.774133,1.147309,0,0.6747380173954881,1
12,11.886500000000524,i,0.641623,2.057344,0,0.31186957553039263,1
13,11.89770000000135,z,-0.257997,2.552057,0,0.10109374516321538,1
14,11.908900000002177,Y,-2.048828,6.308523,0,0.32477142430962047,1
15,26.967400000001362,r,-1.990522,0.984444,0,2.0219758564225083,1
16,26.97500000000582,g,-0.555176,0.944886,0,0.5875587107862748,1
17,26.982700000000477,i,0.204137,1.681677,0,0.12138894686672887,1
18,26.993600000001607,z,1.467063,2.594562,0,0.5654376345602842,1
19,27.00460000000021,Y,-11.008511,5.277804,0,2.085812773646009,1
20,29.8666000000012,r,2.111767,2.288944,0,0.9225944365611392,1
21,29.874400000000605,g,1.351453,3.297409,0,0.40985300883208603,1
22,29.882100000002538,i,-0.04267,2.450341,0,0.017413902799651153,1
23,29.89320000000589,z,1.514432,2.706477,0,0.5595584222588996,1
24,29.904400000006717,Y,-2.095726,6.04566,0,0.34664966273326653,1
25,37.85610000000452,r,-0.473894,1.375854,0,0.3444362555910729,1
26,37.86390000000392,g,3.075425,1.776315,0,1.7313511398597659,1
27,37.871600000005856,i,1.971461,1.60501,0,1.2283169575267443,1
28,37.88270000000193,z,3.731186,2.024808,0,1.8427357062990664,1
29,37.89390000000276,Y,-2.506356,4.185611,0,0.5988028987882533,1
30,40.76180000000022,r,-0.023321,1.086421,0,0.02146589581755139,1
31,40.769500000002154,g,1.32242,0.968589,0,1.3653056146621527,1
32,40.77730000000156,i,0.074607,1.716497,0,0.04346468417946551,1
33,40.78840000000491,z,1.213694,2.55352,0,0.4753023277671607,1
34,40.79960000000574,Y,1.924179,5.426981,0,0.3545579024507365,1
35,43.75440000000526,r,0.329881,0.907569,0,0.3634775978465549,1
36,43.76209999999992,g,-1.043226,0.886201,0,1.1771889221519722,1
37,43.7699000000066,i,1.125576,1.383442,0,0.8136054854486129,1
38,43.78100000000268,z,-1.764139,2.068798,0,0.8527362265431423,1
39,43.792200000003504,Y,-3.332747,4.825806,0,0.6906094028645163,1
40,47.85570000000007,u,-1.364322,1.630792,0,0.8366008663275267,1
41,48.75140000000101,u,-0.717265,1.861527,0,0.385310016991427,1
42,49.74720000000525,u,0.894903,1.715465,0,0.5216678859667787,1
43,50.74510000000009,u,-2.280706,2.641873,0,0.8632913088554975,1
44,51.75300000000425,u,-0.223729,2.74617,0,0.08146946474544547,1
45,52.79300000000512,u,-0.790509,2.738533,0,0.28866148408655296,1
46,55.99120000000403,r,-0.665055,0.885846,0,0.7507569035701465,1
47,55.99880000000121,g,0.869086,1.010579,0,0.8599881849909805,1
48,56.00640000000567,i,-0.376986,1.591398,0,0.23688982894285399,1
49,56.0173000000068,z,2.381545,2.492937,0,0.9553169614795721,1
50,56.0283000000054,Y,15.578611,6.676109,0,2.333486616231101,1
51,65.77400000000489,r,1.899481,1.399656,0,1.357105603091045,1
52,65.78170000000682,g,-2.864715,1.996936,0,1.4345552386255742,1
53,65.78940000000148,i,4.423072,1.747407,0,2.531220259504512,1
54,65.80050000000483,z,9.221083,2.132186,0,4.324708538560895,1
55,65.81160000000091,Y,6.423346,4.516365,0,1.4222380166350592,1
56,68.71210000000428,r,2.182283,0.799788,0,2.728576822858057,1
57,68.71980000000622,g,0.283949,0.797065,0,0.35624321730348213,1
58,68.72750000000087,i,4.162676,1.359087,0,3.0628473379555543,1
59,68.73860000000423,z,9.129085,2.087372,1,4.373482541683994,1
60,68.7497000000003,Y,10.126227,4.74799,0,2.1327397488200273,1
61,71.70210000000225,r,1.445461,0.790288,0,1.8290306824853726,1
62,71.70990000000165,g,-0.683691,0.710642,0,0.9620751376923965,1
63,71.71760000000359,i,5.190579,1.234265,1,4.20540078508262,1
64,71.72880000000441,z,10.525432,1.817663,1,5.790639959112333,1
65,71.73990000000049,Y,13.564573,4.446999,0,3.050275702782933,1
66,80.77780000000348,u,-1.503056,1.754561,0,0.8566564513858452,1
67,83.65630000000237,r,2.120967,1.185874,0,1.7885264370413718,1
68,83.66410000000178,g,0.267358,1.403237,0,0.19052946864998568,1
69,83.67180000000371,i,4.337688,1.690945,0,2.565244877864153,1
70,83.68300000000454,z,3.190339,2.521005,0,1.2655028450955075,1
71,83.69410000000062,Y,-1.870037,6.368457,0,0.293640516062211,1
72,86.72690000000148,r,2.27343,1.74769,0,1.3008199394629483,1
73,86.73460000000341,g,2.435154,2.485393,0,0.9797862953665676,1
74,86.74230000000534,i,3.432675,2.10098,0,1.6338446820055406,1
