,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,0.0,r,-0.328521,0.93028,0,0.3531420647546975,1
1,0.007599999997182749,g,0.701012,1.009082,0,0.69470270998789,1
2,0.015199999994365498,i,1.738192,1.870339,0,0.9293459634857638,1
3,0.026200000000244472,z,-1.07537,2.978159,0,0.3610854893912649,1
4,0.0371000000013737,Y,-1.30119,7.108679,0,0.18304244712695567,1
5,13.956099999995786,r,0.945262,1.131648,0,0.8352968414206539,1
6,13.963599999995495,g,1.237326,1.242373,0,0.9959376129391092,1
7,13.971299999997427,i,2.397695,1.724024,0,1.3907550010904721,1
8,13.982199999998556,z,1.12093,2.479458,0,0.45208670604624074,1
9,13.99319999999716,Y,5.867149,5.818686,0,1.0083288563775397,1
10,16.93869999999879,r,19.165436,1.050956,1,18.23619257133505,1
11,16.94640000000072,g,29.544983,1.025985,1,28.796700731492177,1
12,16.953999999997905,i,15.490889,1.62108,1,9.555906556123077,1
13,16.964999999996508,z,11.585953,2.302132,1,5.032705770129602,1
14,16.975899999997637,Y,9.996787,5.509767,0,1.8143756351221385,1
15,25.940599999994447,u,115.523537,2.920542,1,39.555512983548944,1
16,28.948899999995774,r,69.895195,0.945653,1,73.91209566299689,1
17,28.956500000000233,g,96.578445,1.030568,1,93.7138015152809,1
18,28.96419999999489,i,54.183102,1.392101,1,38.921818172675685,1
19,28.97509999999602,z,42.972855,1.909814,1,22.501068166847663,1
20,28.98609999999462,Y,31.879736,3.911322,1,8.15062937799547,1
21,31.927899999995134,r,78.948357,2.109163,1,37.43113121176504,1
22,31.935599999997066,g,108.107292,2.905145,1,37.21235669820267,1
23,31.943200000001525,i,58.269379,2.267283,1,25.700090813542026,1
24,31.95409999999538,z,54.093018,2.694902,1,20.072350682881975,1
25,31.965100000001257,Y,38.233772,5.130228,1,7.452645769349823,1
26,41.900000000001455,r,100.139755,1.190593,1,84.10914141104475,1
27,41.90759999999864,g,135.170258,1.526735,1,88.53550747182713,1
28,41.91530000000057,i,74.941444,1.733125,1,43.240645654525785,1
29,41.926199999994424,z,60.015621,2.517078,1,23.843369573767678,1
30,41.93709999999555,Y,57.571552,5.540598,1,10.390855283130087,1
31,44.8920999999973,r,103.982262,1.003417,1,103.6281645616927,1
32,44.89969999999448,g,139.788239,1.179801,1,118.48459104543902,1
33,44.90729999999894,i,81.299393,1.336759,1,60.81828736518699,1
34,44.91820000000007,z,63.816807,1.739638,1,36.68395781191259,1
35,44.92919999999867,Y,54.169987,3.990741,1,13.5739169743163,1
36,47.88420000000042,r,108.172569,0.906707,1,119.3026733001951,1
37,47.891899999995076,g,140.746536,1.060839,1,132.67473763690813,1
38,47.899499999999534,i,82.842896,1.121435,1,73.87222264330968,1
39,47.910400000000664,z,68.202179,1.614742,1,42.23719888378454,1
40,47.92139999999927,Y,57.125847,3.781042,1,15.108493108513475,1
41,48.901200000000244,u,175.254593,2.563184,1,68.3737854949157,1
42,49.857499999998254,u,180.332901,2.932147,1,61.501998706067596,1
43,50.85599999999977,u,171.505783,2.925354,1,58.62736031263225,1
44,51.85779999999795,u,178.093643,2.633807,1,67.61833460082686,1
45,52.85269999999582,u,174.655029,2.660559,1,65.64598980890858,1
46,53.850399999995716,u,181.666504,2.753132,1,65.98539554224062,1
47,54.85809999999765,u,175.360947,2.315006,1,75.74967278702518,1
48,58.869200000001,r,111.98645,1.120003,1,99.98763396169474,1
49,58.876799999998184,g,142.929016,1.340603,1,106.61546781560237,1
50,58.88439999999537,i,85.840607,1.254183,1,68.44344645079705,1
51,58.895400000001246,z,71.476509,1.733999,1,41.220617197587764,1
52,58.9062999999951,Y,65.796341,3.825848,1,17.197845026775763,1
53,61.8350999999966,r,111.601608,1.744676,1,63.9669531764064,1
54,61.84270000000106,g,149.819016,2.436222,1,61.496454756586225,1
55,61.85029999999824,i,88.633049,1.870454,1,47.3858480347552,1
56,61.861299999996845,z,70.681717,2.272708,1,31.1002192098589,1
57,61.872199999997974,Y,60.884861,4.72708,1,12.880014935224283,1
58,70.82389999999577,r,107.867279,1.110884,1,97.10039842143733,1
59,70.83150000000023,g,140.721024,1.292512,1,108.87405610160678,1
60,70.83919999999489,i,86.092949,1.661097,1,51.828971456814386,1
61,70.85009999999602,z,76.019806,2.27851,1,33.36382372690925,1
62,70.86109999999462,Y,63.125305,5.01242,1,12.593778055310608,1
63,73.82540000000154,r,107.216751,1.334803,1,80.32402609223983,1
64,73.83299999999872,g,136.821167,1.418615,1,96.44700429644408,1
65,73.84070000000065,i,82.127449,2.142682,1,38.329275646129474,1
66,73.8515999999945,z,69.007668,3.38373,1,20.39396405741593,1
67,73.86260000000038,Y,67.457893,9.100695,1,7.412389163684751,1
68,76.78450000000157,r,102.912369,1.494346,1,68.8678318140511,1
69,76.79219999999623,g,135.021194,1.545452,1,87.36679883943339,1
70,76.79980000000069,i,83.00293,2.058555,1,40.3209678633799,1
71,76.81069999999454,z,73.043938,2.873232,1,25.42222069084571,1
72,76.82170000000042,Y,58.003685,7.222189,1,8.031316405593927,1
73,78.79839999999967,u,151.622986,2.911178,1,52.083035114994686,1
74,79.7867999999944,u,157.279617,3.293221,1,47.7585977375949,1
75,80.78740000000107,u,153.097748,2.826021,1,54.17431363744289,1
76,81.78800000000047,u,148.26445,2.695499,1,55.00445372081385,1
77,82.78869999999733,u,155.156723,3.544434,1,43.774753035322426,1
78,83.78940000000148,u,149.048157,2.383303,1,62.53848419609256,1
79,84.79899999999907,u,148.577011,2.393064,1,62.08651795355244,1
80,87.98459999999614,r,95.018135,0.915711,1,103.76432629945474,1
81,87.9922000000006,g,119.239044,1.118874,1,106.57057363027474,1
82,87.99989999999525,i,74.005386,1.428943,1,51.79029954308884,1
83,88.01079999999638,z,57.895115,2.295319,1,25.223123670391782,1
84,88.02179999999498,Y,49.82338,5.836222,1,8.536923372688701,1
85,90.79439999999886,r,89.893959,1.823566,1,49.29569809921878,1
86,90.80210000000079,g,117.099937,2.475454,1,47.304428601783755,1
87,90.80969999999797,i,75.169136,2.142858,1,35.07891610176689,1
88,90.8205999999991,z,56.960316,2.255497,1,25.2539976776737,1
89,90.83150000000023,Y,45.667263,4.501744,1,10.144349167789194,1
90,98.7989000000016,r,80.613594,0.84221,1,95.71673810569811,1
91,98.80649999999878,g,106.812263,0.971227,1,109.9766202957702,1
92,98.81420000000071,i,64.968193,1.190648,1,54.565407240427064,1
93,98.82509999999456,z,53.367908,1.710895,1,31.192976775313504,1
94,98.83610000000044,Y,42.951954,3.982076,1,10.78632200892198,1
95,101.80040000000008,r,78.454323,0.908647,1,86.34191605761093,1
96,101.80799999999726,g,101.934319,1.042388,1,97.78922915459502,1
97,101.81559999999445,i,62.138103,1.453644,1,42.74643791739931,1
98,101.82660000000033,z,53.2901,2.052426,1,25.964444028676308,1
99,101.83750000000146,Y,51.835217,6.365766,1,8.142809050788232,1
100,104.80189999999857,r,75.199684,0.803981,1,93.53415565790735,1
101,104.80949999999575,g,97.540359,0.902197,1,108.11425775080164,1
102,104.81710000000021,i,59.473202,1.169744,1,50.842921186174074,1
103,104.82809999999881,z,48.096642,1.872654,1,25.68367781768549,1
104,104.84629999999743,Y,43.144836,4.740566,1,9.101199308268253,1
105,107.80319999999483,r,72.418549,0.683394,1,105.96895641460125,1
106,107.81089999999676,g,92.903992,0.797005,1,116.56638540536133,1
107,107.81850000000122,i,55.710484,0.926803,1,60.110383760087096,1
108,107.83439999999973,z,45.677101,1.388147,1,32.90508930250182,1
109,107.85499999999593,Y,38.087357,3.450335,1,11.038741745366753,1
110,109.81390000000101,u,107.301331,1.650979,1,64.99254745214809,1
111,110.81349999999657,u,105.487495,1.853697,1,56.90654675494431,1
112,111.81429999999818,u,104.435364,1.875733,1,55.67709476775213,1
113,112.8153999999995,u,104.203163,2.119216,1,49.17061922899789,1
114,113.82080000000133,u,99.505676,2.256485,1,44.09764567457793,1
115,116.81459999999788,r,61.295033,0.811024,1,75.57733556590188,1
116,116.82890000000043,g,79.335121,0.913305,1,86.86596591500101,1
117,116.83649999999761,i,49.310406,1.035399,1,47.624544740723145,1
118,116.84739999999874,z,42.711052,1.635108,1,26.1212421442498,1
119,116.85839999999735,Y,29.537582,4.040243,1,7.310842936922358,1
120,119.81699999999546,r,56.845242,1.476884,1,38.48998431833509,1
121,119.82459999999992,g,79.541504,2.077412,1,38.288747730349115,1
122,119.8321999999971,i,42.632473,1.81652,1,23.469311100345717,1
123,119.8431999999957,z,37.114483,2.00482,1,18.512626071168484,1
124,119.85409999999683,Y,32.270851,4.690843,1,6.879541907499355,1
