flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,1.037421,2.409068,0.690107,-1.706216,-7.305605
,,,,,
,,,,,
,-6.997678,-1.879897,1.65827,5.950404,14.653912
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,34.972771,34.673328,28.388983,20.101725,19.098654
,,,,,
,,,,,
,,,,,
,60.542282,58.339981,49.436569,40.649803,32.667637
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,102.134171,114.103317,103.85318,93.946327,90.302483
,,,,,
,,,,,
,111.115517,124.221283,113.68158,101.374596,91.413902
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,104.73587,141.595123,136.20253,122.617821,110.770638
,,,,,
,,,,,
,100.382088,141.520142,138.832245,132.583069,121.2416
,,,,,
,,,,,
,97.566689,137.981598,137.789612,129.623764,126.855995
,,,,,
,,,,,
,,,,,
,,,,,
40.037235,,,,,
39.019341,,,,,
31.233997,,,,,
,,,,,
,,,,,
,75.137245,120.865898,131.066879,130.042374,130.084518
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,42.736118,79.90847,101.790741,110.985886,114.320282
,,,,,
,,,,,
,34.645863,71.092133,94.554184,102.816299,84.660866
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,14.082197,38.755421,58.399754,73.073128,85.522522
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,5.182116,23.547581,34.894047,39.32938,52.393181
,,,,,
,,,,,
,,,,,
,5.769358,20.268702,32.022072,40.646778,47.574425
,,,,,
,,,,,
,5.600831,17.173687,27.37822,39.566898,35.746784
,,,,,
-0.97169,,,,,
4.66654,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
