flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,0.588403,2.184894,1.536581,11.891506,
,,,,,
,3.893662,-0.160765,0.521398,2.398936,0.565926
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.68284,-0.957359,-0.097235,0.621669,6.43844
,,,,,
,,,,,
,2.952509,-1.814404,-0.647985,-2.274748,4.621493
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.749116,-1.173734,-1.324916,4.416677,3.368325
,,,,,
,,,,,
,1.450182,1.160872,1.471423,-4.005884,-10.628944
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,3.916251,2.852804,0.690796,-0.361916,10.610298
,,,,,
,,,,,
,8.761198,2.886732,3.511622,3.97889,-5.170144
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,20.315226,12.028093,12.551199,8.730353,5.14712
,,,,,
,,,,,
,26.165024,17.918901,10.335564,14.672445,2.445754
,,,,,
,,,,,
,30.140522,21.29829,15.187868,16.303585,19.548954
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
55.330185,,,,,
54.464802,,,,,
56.713524,,,,,
60.333229,,,,,
64.391106,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,53.733459,40.990307,30.618423,25.078821,22.84955
,,,,,
,,,,,
,,,,,
,57.389721,42.474766,30.409845,24.364792,20.916529
,,,,,
,,,,,
,59.195503,41.580723,32.083405,27.815704,21.240412
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
78.533302,,,,,
,,,,,
,,,,,
,57.307087,41.661926,29.211409,26.644661,20.774967
,,,,,
,,,,,
,54.869839,38.948425,29.132904,23.130358,23.215477
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,50.561069,33.470745,27.92116,20.710722,20.380394
,,,,,
,,,,,
,47.040157,34.529819,23.753757,21.209957,6.44945
,,,,,
,,,,,
,46.76778,31.875237,21.894676,13.915562,14.930876
,,,,,
,,,,,
,41.936188,30.194368,23.000822,14.243749,7.714638
56.733742,,,,,
56.813946,,,,,
51.803471,,,,,
49.028721,,,,,
50.863239,,,,,
46.12962,,,,,
43.703712,,,,,
,,,,,
,,,,,
,,,,,
,31.920599,22.591198,16.191238,12.848546,3.952941
,,,,,
,,,,,
,27.273005,17.334454,18.768572,8.534286,10.433443
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
