flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-1.235531,-0.365755,-0.480036,1.819655,7.101036
,,,,,
,,,,,
,-3.837116,-0.568998,1.534468,-2.410115,-9.210321
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.614556,,,,,
1.510377,,,,,
0.419816,,,,,
-0.22395,,,,,
-1.403406,,,,,
-3.083234,,,,,
,,,,,
,,,,,
,-1.202276,2.149594,-0.715477,-1.201048,0.548703
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.5259,1.620343,0.663409,-1.254567,11.939497
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.580149,,,,,
,,,,,
,,,,,
,1.706124,2.120013,5.366355,-0.882564,-2.280251
,,,,,
,,,,,
,6.392856,3.64547,3.324691,-2.086611,-1.938725
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,5.865343,2.331984,4.758204,1.699604,4.780459
,,,,,
,,,,,
,4.35492,4.228595,2.094119,1.960598,4.690921
,,,,,
,,,,,
,3.352626,3.539733,3.045117,2.853363,-2.30357
5.06025,,,,,
3.102137,,,,,
5.177611,,,,,
3.355745,,,,,
0.947274,,,,,
8.966811,,,,,
4.987538,,,,,
,,,,,
,,,,,
,,,,,
,4.711764,3.093163,4.46326,3.54911,6.307416
,,,,,
,,,,,
,5.106551,4.724412,0.999456,5.203023,9.724432
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,4.123309,4.592286,3.996747,4.81445,-5.045133
,,,,,
,,,,,
,2.708522,4.064213,2.795124,2.310646,-4.420202
,,,,,
,,,,,
,4.273375,4.618496,6.288929,1.009916,0.861009
,,,,,
3.224512,,,,,
3.641611,,,,,
4.992024,,,,,
7.366392,,,,,
8.857662,,,,,
0.793576,,,,,
8.54043,,,,,
,,,,,
,,,,,
,,,,,
,5.873985,4.829931,3.504201,-0.0353,1.175514
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,3.295652,2.22121,3.830098,0.603323,11.956618
,,,,,
,,,,,
,3.863113,3.306702,2.401635,6.433379,-1.207739
,,,,,
,,,,,
,4.952322,4.811583,2.67024,4.002843,6.127004
,,,,,
,,,,,
,6.136166,3.958694,4.187841,3.921289,-1.691928
5.254282,,,,,
6.191384,,,,,
3.578523,,,,,
7.349322,,,,,
5.088468,,,,,
5.065519,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
