flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,0.098951,8.052327,18.524801,32.148731,40.918007
,,,,,
,,,,,
,1.676598,6.097544,19.360352,24.891552,38.317402
,,,,,
,,,,,
,5.85169,5.728988,18.574272,26.18268,38.907791
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
3.901948,,,,,
-3.028551,,,,,
1.316684,,,,,
-1.784066,,,,,
0.442971,,,,,
5.486204,,,,,
3.603058,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.076152,2.888302,10.249221,18.698893,27.298136
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.606039,3.011737,10.925484,21.374882,40.341778
,,,,,
-4.82095,,,,,
-5.094069,,,,,
-0.150235,,,,,
0.869438,,,,,
-0.323353,,,,,
0.527621,,,,,
-0.09886,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.722118,2.707208,7.388291,20.287323,22.227684
,,,,,
,,,,,
,-2.18015,1.451901,10.316229,15.050305,18.576792
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.265801,0.93576,7.701175,10.163073,26.693707
,,,,,
,,,,,
,1.079227,2.45671,3.150833,14.726787,33.51598
,,,,,
,,,,,
,-0.380706,2.116401,6.509795,16.823278,18.873985
-0.685966,,,,,
1.604693,,,,,
1.434945,,,,,
-0.277514,,,,,
0.2647,,,,,
0.931027,,,,,
,,,,,
,,,,,
-2.780271,,,,,
,0.841872,1.063354,7.059791,11.67692,13.912614
,,,,,
,,,,,
,1.957051,1.011253,8.624628,11.342649,19.041302
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
