flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,2.63043,-0.073299,2.079517,0.455379,3.621216
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.969822,0.893672,2.157178,3.073056,-3.637559
,,,,,
,,,,,
,-1.42806,-0.335262,0.429093,-1.363343,-0.954596
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2.098186,,,,,
,,,,,
,,,,,
,1.247889,2.004593,5.089973,3.945457,-1.327105
,,,,,
,,,,,
,0.593078,6.827997,3.381146,8.855755,8.526604
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.006986,4.920677,11.178985,7.30544,14.478518
,,,,,
,,,,,
,1.163799,2.425773,7.977288,10.071729,9.109918
,,,,,
,,,,,
,1.025443,2.565192,7.723082,9.943937,4.327122
0.893388,,,,,
-1.106817,,,,,
2.305023,,,,,
-0.719153,,,,,
1.227749,,,,,
3.103828,,,,,
-0.445352,,,,,
,,,,,
,,,,,
,,,,,
,-0.099493,2.275284,5.637913,7.259974,8.139081
,,,,,
,,,,,
,0.71545,2.841675,6.627064,6.868609,-1.577832
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.2034,-0.656581,6.518952,5.084226,14.741909
,,,,,
,,,,,
,-0.216274,0.117205,2.354058,-6.085201,10.836086
,,,,,
,,,,,
,-0.618933,-0.382551,3.466942,4.019542,-1.542059
,,,,,
3.265343,,,,,
2.389945,,,,,
0.985509,,,,,
2.522207,,,,,
2.331076,,,,,
0.314378,,,,,
2.971357,,,,,
,,,,,
,,,,,
,0.872836,0.263213,3.327489,-0.300821,8.393398
,,,,,
,,,,,
,-0.653953,0.042963,-0.288925,4.03399,1.540295
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.220486,0.467579,1.211228,-0.450385,5.674318
,,,,,
,,,,,
,0.964799,0.43908,2.078996,1.130675,5.234609
,,,,,
,,,,,
,0.632375,0.648431,0.509539,4.069152,2.884652
,,,,,
,,,,,
,0.040597,-0.138534,2.180355,1.940348,1.809987
,,,,,
1.047768,,,,,
2.610542,,,,,
1.843328,,,,,
-1.809681,,,,,
-1.43234,,,,,
,,,,,
,,,,,
,-0.310211,1.247613,0.320954,4.903268,2.168112
,,,,,
,,,,,
,0.337136,-0.230198,1.425813,2.200903,4.521493
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
