flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,1.749085,1.4806,3.541593,-1.232838,-4.633724
,,,,,
,,,,,
,8.613599,4.720183,-0.231395,4.055511,5.717386
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2.586721,,,,,
1.90105,,,,,
4.306816,,,,,
1.810758,,,,,
4.125657,,,,,
4.737427,,,,,
,,,,,
,,,,,
,10.680723,22.828154,35.08144,40.473259,45.038246
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,20.330694,40.535103,60.052246,70.222198,64.049561
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
7.602632,,,,,
,,,,,
,,,,,
,25.816454,51.949226,80.549339,96.423805,97.096748
,,,,,
,,,,,
,28.345652,52.309242,84.474709,107.964417,101.575401
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,31.472742,68.85759,102.642418,127.724464,136.040054
,,,,,
,,,,,
,30.381521,67.547981,106.725906,136.008621,123.33165
,,,,,
,,,,,
,31.616894,69.422127,110.112671,136.065964,143.411636
8.899517,,,,,
10.059718,,,,,
8.67557,,,,,
11.451832,,,,,
7.253911,,,,,
7.744018,,,,,
7.653774,,,,,
,,,,,
,,,,,
,,,,,
,34.837608,80.892937,123.808907,157.359924,166.998154
,,,,,
,,,,,
,35.804554,82.463768,130.032501,163.645325,163.169678
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,36.897793,84.239716,138.436951,175.506912,184.170593
,,,,,
,,,,,
,36.539223,82.68145,137.975616,180.879639,188.294357
,,,,,
,,,,,
,36.383106,81.741928,142.223557,188.897034,184.553146
,,,,,
5.973846,,,,,
9.124226,,,,,
9.75674,,,,,
9.072178,,,,,
9.17571,,,,,
5.937182,,,,,
5.933684,,,,,
,,,,,
,,,,,
,,,,,
,35.853104,81.857689,143.722855,184.820709,214.997513
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,29.221693,85.401466,150.786148,205.298004,216.635574
,,,,,
,,,,,
,28.676926,83.769699,147.429382,202.650909,225.419235
,,,,,
,,,,,
,29.984362,80.306267,149.702728,198.898178,227.461456
,,,,,
,,,,,
,28.886791,82.241043,147.842972,197.288406,210.801926
5.050391,,,,,
8.969309,,,,,
5.783297,,,,,
6.585403,,,,,
6.188482,,,,,
6.766934,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
