flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-1.483991,,,,,
1.890555,,,,,
2.125271,,,,,
-5.527676,,,,,
1.423234,,,,,
2.423279,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.482425,-0.301892,-0.179764,-0.994342,0.401241
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.870681,0.556189,-2.259039,0.913581,1.534663
,,,,,
,,,,,
,,,,,
,1.439887,-0.248172,-0.4026,-0.93312,5.652682
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.722501,,,,,
0.218359,,,,,
,,,,,
,,,,,
,,,,,
,-0.230217,-0.521991,2.4139,1.746579,3.60903
,,,,,
,,,,,
,-1.26012,1.388244,-3.877542,4.210114,5.198814
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.236711,0.478434,0.406753,1.269454,2.319216
,,,,,
,,,,,
,0.5365,-1.57831,-2.492089,0.152372,6.028813
1.273147,,,,,
0.839669,,,,,
-1.993672,,,,,
-2.10126,,,,,
2.491012,,,,,
,,,,,
,,,,,
,,,,,
1.218141,,,,,
-0.08037,,,,,
,1.229649,1.676729,-2.326717,0.19324,-5.303746
,,,,,
,,,,,
,-0.490173,1.843583,-0.85031,-0.269223,1.436559
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.268618,0.354886,-0.002457,3.292072,-1.955627
,,,,,
,,,,,
,-1.091887,0.568056,-0.536139,0.723601,1.856027
,,,,,
,,,,,
,0.429239,-0.263038,0.516871,0.05038,2.851498
-0.581917,,,,,
1.020713,,,,,
,,,,,
,,,,,
,,,,,
12.567175,,,,,
20.717947,,,,,
,,,,,
,,,,,
,29.417973,13.800705,9.906307,11.075,0.732076
,,,,,
,,,,,
,25.823374,12.093024,10.076684,15.038767,22.225021
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,13.15142,13.065406,13.040591,9.343994,8.583066
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
3.047012,,,,,
3.81723,,,,,
4.067682,,,,,
2.552553,,,,,
-0.655826,,,,,
7.119965,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
