flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.50397,,,,,
0.446894,,,,,
-0.077822,,,,,
0.100447,,,,,
-0.517559,,,,,
0.570417,,,,,
-0.308713,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,7.549028,9.019009,18.08367,18.667881,30.419928
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.936509,7.042294,14.446386,13.398446,25.432371
,,,,,
,,,,,
,3.302663,5.786999,12.819127,12.957146,18.584906
-4.825207,,,,,
-3.505778,,,,,
2.81564,,,,,
2.757698,,,,,
1.145728,,,,,
5.348975,,,,,
-3.128135,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.37974,4.472387,11.248595,8.860119,6.494171
,,,,,
,,,,,
,4.339236,7.920071,10.953974,5.992953,17.966648
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.17339,4.596303,7.687572,9.773198,11.75708
,,,,,
,,,,,
,1.164845,3.629694,8.674204,7.110431,9.569829
,,,,,
,,,,,
,1.497845,4.498177,7.180003,6.019806,7.122388
-1.29558,,,,,
1.837898,,,,,
-2.397383,,,,,
-0.635931,,,,,
1.318797,,,,,
0.080763,,,,,
,,,,,
,,,,,
1.650584,,,,,
,1.626352,2.94716,4.481807,8.830356,5.717684
,,,,,
,,,,,
,3.201359,6.502954,6.175183,5.786764,3.309737
,,,,,
,,,,,
,-1.066612,6.196049,6.727095,4.901093,15.237314
,,,,,
,,,,,
,,,,,
,,,,,
,0.414269,2.715132,6.549446,5.178367,-4.781557
,,,,,
,,,,,
,0.94562,1.217878,7.634965,8.212123,8.314686
,,,,,
,,,,,
,,,,,
,,,,,
,0.937797,2.735807,4.145285,5.549006,-0.794794
,,,,,
,,,,,
-0.838116,,,,,
0.265279,,,,,
4.53718,,,,,
-4.171498,,,,,
-0.803338,,,,,
-0.768653,,,,,
-0.116326,,,,,
,,,,,
,1.069085,1.885119,3.100768,6.359925,1.741084
,,,,,
,,,,,
,-0.939007,2.547443,4.434116,3.239498,5.569039
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.287026,2.755221,4.160483,6.146977,0.943232
,,,,,
,,,,,
,0.023709,2.391301,4.52492,0.527019,9.917534
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
