flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-0.368679,-0.93005,-2.88478,,
,,,,,
,-2.108863,-1.835813,2.037549,0.863953,0.803591
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.594166,0.921255,-0.889155,-4.238158,1.042024
,,,,,
,,,,,
0.841262,,,,,
4.826962,,,,,
3.656626,,,,,
3.026547,,,,,
-1.958893,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.162918,-2.219201,-0.347015,-6.612032,7.587649
,,,,,
,,,,,
,2.177603,-1.052247,1.262974,-1.237724,4.261104
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.012674,0.274592,2.3436,-3.74906,0.936149
,,,,,
,,,,,
,0.468526,-0.353333,0.898071,5.568837,3.189468
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.148846,-0.456329,-0.596925,-4.566408,-3.393155
,,,,,
,,,,,
,-1.408569,1.560703,2.035908,-0.548334,-9.76563
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.825428,-2.199765,4.128217,5.637523,4.007311
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-2.127452,,,,,
0.094584,,,,,
-4.303783,,,,,
2.764699,,,,,
0.926844,,,,,
,,,,,
,,,,,
,-0.282668,3.50526,3.534009,7.132615,16.649681
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.925588,4.576821,7.40466,7.067907,11.42955
,,,,,
,,,,,
,-0.804248,-0.743935,5.181777,7.606678,7.336568
,,,,,
,,,,,
,-0.340067,1.295347,5.531347,9.609382,9.172276
,,,,,
,,,,,
,1.436833,0.591694,5.191328,9.316307,20.50742
,,,,,
,,,,,
0.545664,,,,,
1.498996,,,,,
1.212044,,,,,
-1.372943,,,,,
1.901489,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
