flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,3.310476,24.746418,39.316425,50.408993,35.483585
,,,,,
,,,,,
,1.509386,19.557789,31.499905,43.168209,29.474918
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-4.392912,,,,,
1.491605,,,,,
,,,,,
,,,,,
,,,,,
,1.292662,7.458282,12.242227,,
,,,,,
,1.152093,6.611515,13.666462,23.80349,27.792753
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.210975,1.392178,8.155886,13.914311,-4.817633
,,,,,
,,,,,
7.163722,,,,,
8.73415,,,,,
7.975372,,,,,
11.842229,,,,,
5.12588,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.618368,3.358781,5.571849,5.375425,-4.450817
,,,,,
,,,,,
,3.538804,3.322056,8.701599,16.794559,8.344419
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.759761,-0.019257,1.796298,6.691519,-1.391208
,,,,,
,,,,,
,0.904622,1.960325,3.213091,3.808422,4.277007
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,3.401236,1.227825,-1.392628,5.308466,21.217894
,,,,,
,,,,,
,-4.141711,-0.331844,1.518956,10.278711,4.854704
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.260487,0.140471,3.829787,-1.324398,17.998762
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.676498,,,,,
-3.684779,,,,,
-1.674487,,,,,
-2.790703,,,,,
6.328936,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
