flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-0.231092,0.500767,-5.07657,-11.023137,
,,,,,
,,,,,
,,,,,
-0.197569,,,,,
1.652435,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.138599,0.950198,2.671114,0.626104,5.036219
,,,,,
,,,,,
,-1.091584,-1.915432,0.286948,5.632973,-11.180844
,,,,,
,,,,,
,0.071083,-1.227897,2.570468,0.361973,4.91006
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.674012,-1.161722,3.63238,1.722422,3.147755
,,,,,
,,,,,
,1.501036,0.538654,3.198236,3.632862,3.825175
,,,,,
,,,,,
,,,,,
,,,,,
-3.331696,,,,,
-0.601792,,,,,
-1.518018,,,,,
2.330181,,,,,
2.20893,,,,,
4.262863,,,,,
2.590695,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.418727,1.941559,2.080948,-5.704232,-48.966259
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-4.642102,0.796528,0.277788,0.591127,-1.793829
,,,,,
,,,,,
,1.406307,0.872564,0.861419,-1.880459,1.879194
,,,,,
,,,,,
,1.961754,2.458521,3.775919,-2.496255,1.586996
,,,,,
-2.20562,,,,,
-0.969779,,,,,
-0.144747,,,,,
0.208772,,,,,
0.709629,,,,,
2.360989,,,,,
1.606551,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.481452,0.820131,-2.670669,-2.609862,-5.176433
,,,,,
,,,,,
,0.784165,3.894076,-2.718358,1.407942,-0.909083
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.667474,0.574596,2.256129,-0.676525,-6.416668
,,,,,
,,,,,
,-0.358607,-0.278397,-0.133813,-0.38738,5.407694
,,,,,
,,,,,
,0.442702,0.651609,1.059471,3.381023,4.478894
,,,,,
,,,,,
2.547075,,,,,
-0.156834,,,,,
-0.296113,,,,,
1.03751,,,,,
0.8403,,,,,
3.217615,,,,,
,,,,,
,,,,,
-1.197092,,,,,
,0.320025,9.110693,10.834627,8.806665,15.403095
,,,,,
,,,,,
,-0.623157,10.201083,14.326823,16.813381,11.648766
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
