flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,64.317688,128.778091,163.762039,171.818481,188.324692
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
13.329606,,,,,
8.294674,,,,,
4.192743,,,,,
10.79281,,,,,
6.138672,,,,,
3.56382,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,19.122774,55.635941,85.854378,106.685822,117.080414
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,10.547821,36.401695,58.375458,81.276329,76.181946
,,,,,
,,,,,
,,,,,
,6.41312,27.7316,51.746017,70.046928,76.594681
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-1.009604,,,,,
0.572495,,,,,
,,,,,
,,,,,
,,,,,
,2.749331,15.982329,32.195854,44.467648,63.249229
,,,,,
,,,,,
,4.874474,15.115523,21.44643,41.44006,42.300274
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.239278,9.384575,21.048771,34.502823,38.821426
,,,,,
,,,,,
,2.786058,8.472338,17.538372,31.384943,39.004406
-0.331551,,,,,
-2.595504,,,,,
3.827204,,,,,
0.45483,,,,,
0.728535,,,,,
,,,,,
,,,,,
,,,,,
-0.158311,,,,,
-0.757717,,,,,
,-1.492441,8.771065,15.07137,25.375824,34.424072
,,,,,
,,,,,
,0.5634,9.248693,15.312497,23.513395,30.796871
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.953425,6.29701,13.077973,21.40082,24.853567
,,,,,
,,,,,
,0.367693,6.300326,11.973253,17.627882,21.935507
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
