flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
1.118535,,,,,
-1.265452,,,,,
0.819741,,,,,
5.602447,,,,,
5.766439,,,,,
,,,,,
,0.583908,1.39809,-2.022478,0.68386,0.17882
,,,,,
,,,,,
,-1.051434,1.823608,1.841119,1.056683,0.873504
,,,,,
,,,,,
,3.81134,-2.258759,1.612121,7.152201,-8.190248
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.234407,6.007558,26.674324,44.810863,57.00145
,,,,,
,,,,,
,-4.858764,6.076811,23.116711,38.699413,39.473324
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.305293,,,,,
,-0.790569,2.375383,0.36007,9.249925,10.319915
,,,,,
,,,,,
,0.841736,2.685404,3.520906,9.630914,13.152325
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.348465,0.556817,1.957233,2.420851,-0.803952
,,,,,
,,,,,
,1.869917,1.653913,1.72945,5.36867,16.867933
,,,,,
,,,,,
,0.896677,-0.369487,4.778933,5.286567,17.601347
,,,,,
,,,,,
,,,,,
0.675975,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.215566,1.051813,2.256838,5.153714,-0.962644
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-6.816098,1.562678,2.291118,3.793087,-1.927506
,,,,,
,,,,,
,0.290686,0.685587,4.307452,1.799166,9.45399
,,,,,
,,,,,
,0.365049,0.526202,1.645529,6.899945,5.590331
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
3.489466,,,,,
0.734642,,,,,
-0.170172,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
