flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,8.056064,6.809418,4.925967,-5.164467,
,,,,,
,7.763608,7.38987,3.850526,3.15431,-6.972538
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,4.271121,5.879119,3.636866,3.443238,1.634201
,,,,,
,,,,,
,11.343239,6.408894,1.825599,5.958641,10.868285
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.285069,3.247222,5.81113,-1.686561,-0.030115
,,,,,
,,,,,
,5.137146,5.275305,2.808399,2.278278,1.358388
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.632153,3.26103,2.089528,5.005409,-2.710316
,,,,,
,,,,,
,4.054124,-0.617847,1.256584,-2.046484,1.0507
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.435428,1.20505,3.267072,2.290044,9.403812
,,,,,
,,,,,
,2.199374,3.087607,3.704666,1.306736,2.647948
,,,,,
,,,,,
,2.912304,1.500219,0.894378,-1.593792,-0.821062
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2.732485,,,,,
2.233855,,,,,
2.969624,,,,,
0.453022,,,,,
8.342364,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,3.909282,-0.403695,-4.923131,5.201025,1.045907
,,,,,
,,,,,
,,,,,
,0.460585,0.491968,-2.769797,5.672252,4.537352
,,,,,
,,,,,
,0.395371,-0.950505,0.423046,-0.321916,-2.216002
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.186338,,,,,
,,,,,
,,,,,
,2.74236,0.4281,2.815828,-0.92802,-4.817384
,,,,,
,,,,,
,5.576976,0.730045,2.694656,-0.89232,0.961179
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.198805,-0.157996,1.228664,-1.100574,-7.60114
,,,,,
,,,,,
,1.592488,1.6313,1.662155,-1.48454,14.781044
,,,,,
,,,,,
,0.540891,0.149317,2.598732,0.08868,-0.715574
,,,,,
,,,,,
,1.067686,0.548917,-0.529417,-1.923538,-6.846624
-1.08909,,,,,
-0.743543,,,,,
0.902504,,,,,
3.288031,,,,,
2.077539,,,,,
-1.598234,,,,,
0.714989,,,,,
,,,,,
,,,,,
,,,,,
,1.9257,1.336249,-0.83844,-1.98622,-0.793581
,,,,,
,,,,,
,6.364398,2.731551,-0.233319,-0.305259,-4.074994
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
