flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,4.997112,4.14267,-2.418159,2.251169,
,,,,,
,2.372005,3.156322,1.735895,3.104562,7.939366
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,4.421154,2.452072,4.817737,7.92314,5.454311
,,,,,
,,,,,
,1.867971,6.454081,6.289208,2.383901,4.14554
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-3.662853,0.096601,-0.268581,5.548937,12.13646
,,,,,
,,,,,
,3.515106,3.848301,-0.249289,3.332288,3.67364
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.191379,0.698207,5.032312,9.047153,8.497273
,,,,,
,,,,,
,5.178887,-1.397835,2.151047,1.047984,17.116508
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.810074,2.258651,3.227947,5.229213,5.478611
,,,,,
,,,,,
,0.038527,0.152957,-0.323432,-0.463544,6.575155
,,,,,
,,,,,
,2.674764,1.338457,1.958662,2.981238,5.319565
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
3.242815,,,,,
5.999056,,,,,
7.035995,,,,,
3.808744,,,,,
7.280437,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,10.894674,9.044043,8.105295,15.19778,11.547721
,,,,,
,,,,,
,,,,,
,11.811582,9.300794,13.812237,6.115104,12.884982
,,,,,
,,,,,
,7.963342,6.294342,7.308807,9.489498,12.674441
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10.60426,,,,,
,,,,,
,,,,,
,5.841022,3.049077,3.269057,5.687727,1.338994
,,,,,
,,,,,
,10.685061,5.208119,3.435682,1.684412,14.440682
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,10.268851,7.555232,10.734316,11.435818,11.920275
,,,,,
,,,,,
,9.012753,10.503578,13.566417,14.872723,3.680804
,,,,,
,,,,,
,14.00054,12.306507,16.925379,13.870517,17.442947
,,,,,
,,,,,
,16.38271,15.558922,13.907545,12.28703,14.693962
14.790915,,,,,
14.919021,,,,,
16.865534,,,,,
12.751372,,,,,
15.319383,,,,,
16.075766,,,,,
15.965706,,,,,
,,,,,
,,,,,
,,,,,
,20.30197,16.286304,18.08633,16.754963,24.228813
,,,,,
,,,,,
,23.472637,17.700123,15.21187,15.461186,13.557599
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
