flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-1.39855,1.983026,0.373616,-5.226841,-4.089139
,,,,,
,,,,,
,1.409546,-1.160279,0.129682,-0.652699,-0.111488
,,,,,
,,,,,
2.426533,,,,,
-0.123749,,,,,
0.809072,,,,,
0.382099,,,,,
-1.1403,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,4.684239,4.962329,3.376844,3.0738,6.352227
,,,,,
,,,,,
,3.918668,11.270936,14.862011,12.915279,13.652797
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,7.565886,24.913729,22.620277,25.470266,24.222988
,,,,,
,,,,,
,7.531734,23.068516,25.813076,25.161991,27.962059
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.234485,,,,,
,,,,,
,2.22001,11.53403,18.770611,20.403837,19.7283
,,,,,
,,,,,
,0.984629,7.023849,17.864168,18.874962,17.311968
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-3.544977,,,,,
2.473184,,,,,
-0.052079,,,,,
5.372129,,,,,
0.818715,,,,,
2.601932,,,,,
,,,,,
,0.415681,2.355251,4.271793,12.684717,-0.327913
,,,,,
,,,,,
,0.879543,2.368982,5.798795,8.539169,-0.652462
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.173281,0.091878,4.354338,9.171803,8.144874
,,,,,
,,,,,
,-0.981137,1.225062,5.147834,5.962445,0.914529
,,,,,
,,,,,
,0.883756,0.551887,4.316832,6.007931,3.886711
,,,,,
,,,,,
,0.893741,0.863531,4.569281,4.472474,1.328153
,,,,,
,,,,,
-1.707972,,,,,
-1.357192,,,,,
-0.715891,,,,,
-0.462472,,,,,
0.67279,,,,,
-1.072886,,,,,
,,,,,
,0.796569,1.454787,2.83679,5.777127,4.131747
,,,,,
,,,,,
,0.246617,-1.914714,5.958202,4.411895,10.311487
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
