flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,2.788841,3.055086,-0.924669,1.986369,4.866667
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.518038,0.105299,-0.440053,-3.764101,-1.145496
,,,,,
,,,,,
,0.266411,-1.704406,0.240127,-1.833394,-4.649166
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-3.184735,,,,,
0.092001,,,,,
1.350247,,,,,
,,,,,
,,,,,
,,,,,
,-0.184679,3.110847,0.854178,-5.111535,-13.893554
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.566852,1.139095,2.302597,4.141901,0.679034
,,,,,
,,,,,
,0.498732,-0.573804,-1.48808,-3.164932,2.08257
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.216967,,,,,
-0.555122,,,,,
-1.18794,,,,,
,,,,,
,1.61947,-0.283708,-2.973477,2.141239,-0.665582
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.56582,0.255654,-2.275873,-2.87272,-1.933469
,,,,,
,,,,,
,,,,,
,,,,,
,0.023727,-1.567226,-1.343061,-2.852906,-5.232295
-0.624263,,,,,
-0.572019,,,,,
1.345437,,,,,
-0.194224,,,,,
-0.407558,,,,,
-0.755675,,,,,
2.372046,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.062833,3.687097,4.236469,10.100628,8.950196
,,,,,
,,,,,
,,,,,
,,,,,
,3.381966,7.661763,10.634419,11.864538,18.16922
,,,,,
,,,,,
4.986879,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
