flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-1.007936,3.74844,4.201178,2.748455,0.833395
,,,,,
,,,,,
,1.450496,1.447322,7.027198,2.320748,19.591297
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.10295,,,,,
-3.229759,,,,,
1.299716,,,,,
3.370224,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,20.245707,30.030756,27.332497,19.391031,27.373165
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.233764,,,,,
1.987556,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,3.219441,7.129805,5.49161,7.955811,0.81049
,,,,,
,,,,,
,4.627014,7.589241,5.488284,7.042765,5.205251
,,,,,
,,,,,
,-0.465772,4.86558,3.678887,5.508515,9.266566
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,5.063842,5.345122,5.848698,1.119258,-6.091775
,,,,,
,,,,,
,0.153401,2.661033,1.58755,-0.166543,3.727021
,,,,,
,,,,,
,,,,,
,,,,,
-0.989777,,,,,
-1.344761,,,,,
-0.323053,,,,,
0.415084,,,,,
3.834206,,,,,
0.651983,,,,,
0.260127,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-2.666564,1.418303,5.123432,4.538514,0.02877
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.086256,0.237962,-2.275933,-1.004043,6.242351
,,,,,
,,,,,
,-0.084358,1.162985,1.236949,0.40529,-10.333954
,,,,,
,,,,,
,0.91596,-0.319751,-1.382996,0.202618,-5.15124
,,,,,
-2.138035,,,,,
0.54075,,,,,
-4.307255,,,,,
-1.213248,,,,,
1.274544,,,,,
3.098172,,,,,
-0.23086,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.891521,-0.109242,-0.057396,-0.498014,-5.115364
,,,,,
,,,,,
,-0.107508,-2.840151,-3.333174,-7.618702,5.583879
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.149358,0.482806,-0.354718,-0.641187,-0.617065
,,,,,
,,,,,
,-0.461396,-0.68824,3.252002,-0.346217,-0.998204
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
