flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,0.606048,1.339113,-1.699529,0.261742,23.647511
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
3.364374,,,,,
-3.707178,,,,,
-1.598965,,,,,
0.206485,,,,,
1.301026,,,,,
-1.027423,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.277254,0.166152,2.189739,-0.36598,5.446822
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.425889,2.238492,1.929869,-1.113727,-1.642427
,,,,,
,,,,,
,,,,,
,0.164475,1.142954,-4.584477,0.378415,2.529567
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.096757,,,,,
-0.663205,,,,,
,,,,,
,,,,,
,,,,,
,0.377437,0.12047,-3.171526,1.365912,-7.242723
,,,,,
,,,,,
,-2.273972,0.651215,-1.098112,-1.604695,-14.208399
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.706363,-0.963218,0.539644,1.013566,-6.362648
,,,,,
,,,,,
,-1.775301,2.371477,0.029237,0.097575,4.915339
2.031846,,,,,
-2.113818,,,,,
1.493833,,,,,
-1.561467,,,,,
-3.247293,,,,,
,,,,,
,,,,,
,,,,,
1.209123,,,,,
6.184171,,,,,
,0.490062,2.256637,1.452176,2.388495,7.327918
,,,,,
,,,,,
,-3.676204,8.244824,-2.262059,0.660947,-4.88462
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,5.846672,7.841537,7.339142,5.347607,6.00535
,,,,,
,,,,,
,9.113634,10.107751,13.89121,13.646555,18.648661
,,,,,
,,,,,
,12.426967,15.137455,19.211952,15.413303,27.092262
9.786891,,,,,
17.83503,,,,,
,,,,,
,,,,,
,,,,,
14.345473,,,,,
11.641099,,,,,
,,,,,
,,,,,
,19.397936,27.823519,36.421341,35.291416,46.062607
,,,,,
,,,,,
,21.002577,26.478056,40.199772,40.553337,33.683617
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,23.026743,35.296528,47.401276,47.103264,49.677055
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
10.504457,,,,,
10.160101,,,,,
7.035862,,,,,
3.971842,,,,,
6.777035,,,,,
6.099961,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
