flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,1.393931,0.259473,-0.784356,3.290877,
,,,,,
,-0.703161,-0.45127,-0.632788,2.587504,12.685459
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.316592,1.30524,0.593111,2.212341,-0.16069
,,,,,
,,,,,
,-3.662809,2.656801,0.515366,4.175421,10.545545
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-4.482018,-5.78318,-1.273194,-1.092078,3.934179
,,,,,
,,,,,
,0.825178,-0.907998,-0.638217,-3.472177,-6.335536
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.038849,2.679614,1.459438,6.854685,13.627466
,,,,,
,,,,,
,-0.652314,3.30706,8.629633,4.940805,11.664907
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.285608,3.400862,8.181674,11.25623,13.941404
,,,,,
,,,,,
,1.849565,4.794629,5.974163,6.051538,10.015402
,,,,,
,,,,,
,-0.532075,1.335481,4.806779,8.254083,7.29142
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.778771,,,,,
5.990973,,,,,
-0.888053,,,,,
-1.755172,,,,,
0.95155,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,4.766649,-0.887158,0.922029,3.838021,18.084499
,,,,,
,,,,,
,,,,,
,0.394795,0.046244,2.470526,5.043725,5.818925
,,,,,
,,,,,
,0.603901,-0.461013,-0.093456,2.803714,5.718657
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.032387,,,,,
,,,,,
,,,,,
,-0.284792,-0.847463,1.763892,2.679624,5.562876
,,,,,
,,,,,
,-1.335299,-1.258944,-1.176763,1.901439,4.306458
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.025296,0.186874,3.361794,2.678989,-5.705768
,,,,,
,,,,,
,0.070817,-0.731707,0.712297,0.875251,11.345592
,,,,,
,,,,,
,-0.013934,-0.464123,3.248365,-3.544308,4.360505
,,,,,
,,,,,
,-0.679233,0.484402,-1.233836,2.222716,10.280228
1.754617,,,,,
1.396659,,,,,
3.579916,,,,,
-3.706085,,,,,
-1.623522,,,,,
0.493022,,,,,
0.894856,,,,,
,,,,,
,,,,,
,,,,,
,-0.573096,-2.630333,2.849306,1.995078,6.96146
,,,,,
,,,,,
,2.331566,2.193433,2.203826,1.54204,-0.379904
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
