flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,1.187532,0.023943,-0.504398,3.326973,-5.719255
,,,,,
,,,,,
,-3.53508,1.713724,-2.823701,1.381939,-9.690244
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-2.03034,,,,,
3.135539,,,,,
2.468632,,,,,
2.655765,,,,,
-3.830752,,,,,
-0.893866,,,,,
,,,,,
,,,,,
,-0.672341,2.715705,3.939369,4.830051,2.93237
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.140579,4.577872,12.960608,16.765182,23.541225
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.869968,,,,,
,,,,,
,,,,,
,-1.597579,-1.674506,4.168847,13.356541,23.608387
,,,,,
,,,,,
,-0.803265,1.167721,8.33274,8.363873,17.016026
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.007469,0.536214,-0.409975,3.469656,14.525689
,,,,,
,,,,,
,1.515421,0.649704,0.491937,0.53467,-5.121387
,,,,,
,,,,,
,0.813973,-0.907886,4.369499,3.282317,5.937242
-0.882703,,,,,
2.107995,,,,,
-0.07359,,,,,
0.689808,,,,,
-3.71104,,,,,
0.089519,,,,,
-0.416846,,,,,
,,,,,
,,,,,
,,,,,
,-1.32861,-0.96264,0.91506,0.698182,-3.663362
,,,,,
,,,,,
,2.142546,-1.478831,-1.445304,1.886944,-10.34917
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.248858,-0.129262,-0.532589,1.132886,5.022297
,,,,,
,,,,,
,0.097586,0.1187,0.707581,-3.934554,-2.432703
,,,,,
,,,,,
,1.113886,-0.655503,2.848378,0.900771,0.055239
,,,,,
-2.421601,,,,,
-1.24234,,,,,
-1.282728,,,,,
1.622471,,,,,
-1.43705,,,,,
3.300188,,,,,
1.408036,,,,,
,,,,,
,,,,,
,,,,,
,0.198399,-0.57371,1.587405,-1.673244,-3.421393
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.438854,-0.276355,-2.637302,0.560899,-1.487345
,,,,,
,,,,,
,2.125935,-3.035359,-0.207896,-0.55119,4.909246
,,,,,
,,,,,
,-0.785894,-0.981548,1.208509,-0.685728,6.023369
,,,,,
,,,,,
,-0.111487,-0.037436,0.862379,0.933537,4.914918
1.059898,,,,,
-0.01768,,,,,
2.110449,,,,,
1.163866,,,,,
-2.110404,,,,,
1.302054,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
