flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.260582,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.599851,-2.281513,-1.684728,-0.708642,-7.237576
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.285315,,,,,
3.480266,,,,,
0.764737,,,,,
-1.837342,,,,,
4.097883,,,,,
-0.179235,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-3.930653,0.251714,-0.934443,1.676001,4.259063
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.487997,0.778477,2.351168,-0.555112,-11.770182
,,,,,
,,,,,
,0.096995,0.407613,0.275117,-4.242953,-0.815507
,,,,,
,,,,,
,-0.10991,1.060217,1.401472,0.145719,-5.438503
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-2.244862,,,,,
-1.21749,,,,,
,,,,,
,,,,,
,,,,,
,1.27102,4.284332,10.723048,8.692528,27.515923
,,,,,
,,,,,
,0.714675,6.175442,8.562766,13.702424,25.510519
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.033099,2.067149,5.249597,16.108513,16.135704
,,,,,
,,,,,
,1.657375,3.299082,7.318802,9.550933,22.967518
2.671811,,,,,
3.125824,,,,,
-3.27614,,,,,
1.464339,,,,,
-3.563631,,,,,
,,,,,
,,,,,
,,,,,
0.24804,,,,,
-0.466581,,,,,
,0.998019,1.031138,4.633256,8.548407,-0.729173
,,,,,
,,,,,
,-2.365187,-1.765545,-0.042517,7.106252,11.193778
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.083007,0.306034,0.915232,5.033772,5.083093
,,,,,
,,,,,
,2.188545,0.452214,0.927312,-0.767923,2.237506
,,,,,
,,,,,
,2.216243,-0.174145,-3.188488,-0.330599,7.939798
-4.005761,,,,,
5.263873,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.375239,,,,,
,,,,,
,,,,,
,0.777681,0.204047,0.007105,1.149039,2.909741
,,,,,
,,,,,
,1.788596,-1.434493,2.288133,-1.566967,-6.362724
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.970025,2.033024,-0.049139,0.113043,3.358628
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.475612,,,,,
-1.510532,,,,,
-1.460463,,,,,
2.123191,,,,,
0.45447,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
