flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,1.363069,0.823638,-0.051421,2.452844,8.059701
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.629793,0.101143,-0.393063,1.107181,14.458134
,,,,,
,,,,,
,-1.714486,-0.770043,3.626879,-0.65234,3.389083
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
6.721423,,,,,
,,,,,
,,,,,
,-0.324118,1.144397,1.012651,2.223221,-0.593475
,,,,,
,,,,,
,-1.752641,3.907769,0.025907,-2.87248,1.636251
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.128174,-1.053035,2.534507,0.490695,-7.428589
,,,,,
,,,,,
,-0.083771,-0.837396,1.706983,-0.73548,1.410414
,,,,,
,,,,,
,-0.284675,0.276287,0.501843,0.170378,2.43696
1.192563,,,,,
2.2272,,,,,
-2.696362,,,,,
0.716458,,,,,
-0.772193,,,,,
-0.222879,,,,,
1.168003,,,,,
,,,,,
,,,,,
,,,,,
,-0.359491,0.415306,-0.328407,0.811435,6.285783
,,,,,
,,,,,
,-3.499295,0.17848,3.465335,0.025475,11.383536
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.240997,0.43601,0.752315,0.130546,3.935199
,,,,,
,,,,,
,2.782133,-0.889091,1.035294,0.154857,-0.83737
,,,,,
,,,,,
,-2.278487,-0.719688,-0.774236,-3.75265,8.194127
,,,,,
2.465138,,,,,
-0.979248,,,,,
-2.078097,,,,,
2.751736,,,,,
-6.914771,,,,,
1.366691,,,,,
1.432669,,,,,
,,,,,
,,,,,
,3.95498,6.410743,6.312706,2.094869,8.61154
,,,,,
,,,,,
,1.850407,6.531256,6.922593,6.019302,2.743861
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.715273,3.996343,3.317504,1.173149,1.984351
,,,,,
,,,,,
,0.181289,2.983712,4.565949,5.805361,1.302998
,,,,,
,,,,,
,-0.460978,1.375555,2.835868,3.225698,-0.803416
,,,,,
,,,,,
,0.530319,1.813788,4.085647,2.658862,5.716156
,,,,,
-1.08273,,,,,
-1.651239,,,,,
0.170606,,,,,
-0.719701,,,,,
1.966954,,,,,
,,,,,
,,,,,
,0.035995,1.21125,1.774749,2.645133,-4.63445
,,,,,
,,,,,
,0.975711,1.393321,3.026677,5.235937,-2.526416
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
