flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
-0.301536,,,,,
-1.431474,,,,,
0.34925,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.073878,0.205195,2.385262,1.55744,6.849523
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.335581,-0.084229,1.075493,-0.777845,10.746789
,,,,,
,,,,,
,-0.59579,-0.340705,-0.327379,-3.060797,0.607361
0.832877,,,,,
2.961402,,,,,
0.01725,,,,,
0.103323,,,,,
-2.066042,,,,,
0.776984,,,,,
0.653821,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.557631,-0.66208,0.184068,3.468286,4.725681
,,,,,
,,,,,
,1.952704,0.017601,0.781368,-4.926571,7.954948
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.789975,-0.201963,-0.236368,-1.334313,-2.486184
,,,,,
,,,,,
,0.349047,0.385981,-0.308228,2.323605,-3.288882
,,,,,
,,,,,
,-0.198233,-0.142021,0.474112,0.505889,-0.681844
0.348653,,,,,
-2.025352,,,,,
-0.305818,,,,,
-1.427472,,,,,
0.635894,,,,,
0.888375,,,,,
,,,,,
,,,,,
-0.686137,,,,,
,0.717941,-0.211715,-0.349457,-1.619909,-6.272575
,,,,,
,,,,,
,0.518557,-0.245009,1.286043,-0.996962,-2.083056
,,,,,
,,,,,
,-4.5268,0.686102,-1.049235,3.831628,2.513269
,,,,,
,,,,,
,,,,,
,,,,,
,-0.4989,-3.048044,5.134153,-0.268926,3.750763
,,,,,
,,,,,
,-0.848447,2.681318,0.642396,1.037415,-6.360438
,,,,,
,,,,,
,,,,,
,,,,,
,0.741286,1.268815,5.267094,5.301265,5.265103
,,,,,
,,,,,
-1.625278,,,,,
-1.368816,,,,,
-1.450149,,,,,
1.434914,,,,,
1.990513,,,,,
0.735751,,,,,
0.261981,,,,,
,,,,,
,0.673987,3.884632,8.463982,7.612202,5.99172
,,,,,
,,,,,
,-2.137133,0.34962,10.364031,9.429918,-1.857467
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,2.153568,1.913227,8.928816,6.620364,2.18259
,,,,,
,,,,,
,-0.145614,2.178451,10.44384,12.040576,11.548301
,,,,,
,,,,,
,-0.366606,1.800976,8.575146,9.771129,5.076449
,,,,,
,,,,,
1.378186,,,,,
-0.145493,,,,,
1.638004,,,,,
3.449336,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
