flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-0.678643,0.752218,-2.639108,0.779814,-0.21825
,,,,,
,,,,,
,-1.011794,0.428572,-0.576057,-1.832891,-4.266291
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.631072,,,,,
,,,,,
,,,,,
,0.968243,0.783348,0.955465,-0.408031,-8.237766
,,,,,
,,,,,
,7.369951,-4.050803,-2.458838,0.617221,-10.625107
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.258385,0.587874,0.057347,-1.138248,-2.362262
,,,,,
,,,,,
,1.381892,-0.517818,-0.21745,2.144677,-1.19065
,,,,,
,,,,,
,-0.204661,-0.638258,1.08168,-1.618199,0.324562
-0.861834,,,,,
-1.072959,,,,,
-0.427142,,,,,
1.994535,,,,,
-0.668447,,,,,
1.997004,,,,,
-1.904341,,,,,
,,,,,
,,,,,
,,,,,
,0.412654,-1.229572,0.273788,2.002117,5.528664
,,,,,
,,,,,
,-0.292167,0.032705,0.198942,1.201346,3.536914
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-1.361698,0.62135,0.149798,3.652877,6.967349
,,,,,
,,,,,
,0.435723,2.615454,2.032327,0.66711,4.157144
,,,,,
,,,,,
,-1.260493,2.142467,2.176805,-1.905988,0.81631
,,,,,
-3.035727,,,,,
1.716594,,,,,
-3.610253,,,,,
-0.008028,,,,,
3.079498,,,,,
-2.914171,,,,,
-1.845007,,,,,
,,,,,
,,,,,
,-0.105473,1.15482,2.206309,-3.081122,-0.970473
,,,,,
,,,,,
,1.626449,0.687345,4.802276,-0.950887,-4.535042
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.035542,1.366161,3.372937,1.322227,3.842117
,,,,,
,,,,,
,1.466727,3.914967,11.312009,11.076047,7.077938
,,,,,
,,,,,
,3.085206,9.943941,15.577624,16.977472,34.553356
,,,,,
,,,,,
,2.773463,11.413764,22.936594,27.479979,36.003277
,,,,,
1.41342,,,,,
0.15158,,,,,
1.056487,,,,,
-1.448916,,,,,
-1.687294,,,,,
,,,,,
,,,,,
,3.199457,11.830217,32.264664,45.84206,40.284863
,,,,,
,,,,,
,0.342396,9.890714,25.782784,43.076664,49.033073
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
