flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
,-8.229115,-6.49222,-8.505654,-6.888511,-9.350347
,,,,,
,,,,,
,-1.87385,-2.005375,-7.041581,-8.804981,-14.0283
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-9.751716,,,,,
-8.015124,,,,,
-10.247176,,,,,
-13.790873,,,,,
-6.880512,,,,,
-12.885756,,,,,
,,,,,
,,,,,
,-8.071078,-6.356894,-7.090926,-6.231129,-11.420047
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-6.320645,-5.181567,-8.081893,-4.426918,-3.208559
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-5.211489,,,,,
,,,,,
,,,,,
,-6.358737,-3.894769,-6.282129,-4.854058,-3.959877
,,,,,
,,,,,
,-3.174292,-7.055799,-3.320838,-6.340525,-5.940728
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-6.383331,-6.504794,-6.549089,-9.591789,-5.266234
,,,,,
,,,,,
,-8.924609,-7.448512,-5.883633,-10.475489,-3.770452
,,,,,
,,,,,
,-6.818798,-6.458953,-5.251492,-8.369623,-8.125704
-7.088718,,,,,
-11.813529,,,,,
-11.653555,,,,,
-5.907935,,,,,
-8.926962,,,,,
-10.523448,,,,,
-8.994736,,,,,
,,,,,
,,,,,
,,,,,
,-7.966344,-6.429068,-7.62007,-6.9258,-14.155323
,,,,,
,,,,,
,-6.218085,-6.867332,-5.477449,-11.144304,-12.274038
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-6.014452,-8.352351,-7.494659,-7.670738,-11.950841
,,,,,
,,,,,
,-7.586687,-3.341239,-7.073545,-12.746544,-11.033695
,,,,,
,,,,,
,-6.185783,-6.087058,-6.665368,-7.404449,-5.479604
,,,,,
-9.06559,,,,,
-5.202812,,,,,
-6.370282,,,,,
-3.698982,,,,,
-5.907286,,,,,
-6.57098,,,,,
-3.932773,,,,,
,,,,,
,,,,,
,,,,,
,-5.399178,-3.001275,-3.230509,-3.271067,-5.261429
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-4.587535,-3.680437,-2.155989,-4.62984,-4.88738
,,,,,
,,,,,
,-2.664227,-3.735648,-3.675322,-2.945645,-8.397491
,,,,,
,,,,,
,-3.284599,-3.808852,-6.463092,-2.32743,-13.402494
,,,,,
,,,,,
,-5.128934,-2.677618,-3.234011,-1.5697,-4.889086
-5.602698,,,,,
-2.265288,,,,,
-2.658997,,,,,
-5.513138,,,,,
-2.8808,,,,,
-2.044337,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
