flux_u,flux_g,flux_r,flux_i,flux_z,flux_Y
1.844411,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.372005,4.274446,-4.07385,-5.433647,-11.434724
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.80445,,,,,
0.412562,,,,,
-3.787323,,,,,
-0.590401,,,,,
-1.615017,,,,,
-2.056701,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-2.066837,1.585807,5.026182,7.791132,1.225987
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,1.245461,6.797643,10.846684,7.647212,-0.383474
,,,,,
,,,,,
,0.278783,4.603373,7.738724,6.460341,5.317277
,,,,,
,,,,,
,0.36512,4.168406,8.873129,4.27347,6.433173
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
5.545944,,,,,
2.98459,,,,,
,,,,,
,,,,,
,,,,,
,-0.324196,2.563678,3.259007,-1.004157,8.893146
,,,,,
,,,,,
,-0.881268,4.575867,4.310805,7.463144,-0.509596
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.736049,2.4024,2.835493,8.056195,-0.012817
,,,,,
,,,,,
,-0.308537,0.006597,1.716815,6.236389,-4.238098
1.607466,,,,,
-5.009934,,,,,
-4.57806,,,,,
2.956189,,,,,
-1.017706,,,,,
,,,,,
,,,,,
,,,,,
2.44054,,,,,
-1.73572,,,,,
,-3.116609,-1.273286,1.279649,6.109845,-1.058626
,,,,,
,,,,,
,3.789302,2.292678,0.305372,1.445644,10.99962
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,-0.363318,1.163328,1.891217,2.854228,8.333396
,,,,,
,,,,,
,-1.909808,0.197468,2.531276,1.83384,-4.577705
,,,,,
,,,,,
,-0.028926,-0.410484,2.694185,-1.791663,5.292818
-4.718853,,,,,
-3.38526,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-0.385474,,,,,
,,,,,
,,,,,
,0.047756,0.613958,1.672167,1.588412,8.742905
,,,,,
,,,,,
,-2.065115,-1.321619,-0.812403,-0.040783,2.330023
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,0.698526,1.753678,0.785348,1.857439,-7.3524
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.310978,,,,,
1.357857,,,,,
2.264524,,,,,
2.791309,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
